# HA energy export  date=2026-09-06  tz=America/New_York  rate=$0.29/kWh  hours=24
# groups: SEM_WHOLE | SEM_BRANCHES(partition) | KASA_STANDALONE(in Other) | KASA_SUBMETERED(subset of a SEM ckt; do NOT sum) | UTILITY(SDR; independent meters, NOT part of the SEM partition)
# utility units: sensor.gas_meter_volume=ft3  sensor.water_meter_volume=gal  sensor.electric_meter_energy=kWh   TOTAL row is per-column units, not all kWh
# gas therms=0.7004 at btu=1030.0 pf=1.0  sem_vs_util=0.36%
hour,sensor.sem_whole_home_energy,sensor.sem_ac_energy,sensor.sem_furnace_energy,sensor.sem_fridge_energy,sensor.sem_bedroom_office_energy,sensor.sem_family_room_energy,sensor.sem_master_suite_energy,sensor.sem_counter_1_energy,sensor.sem_counter_2_energy,sensor.sem_dishwasher_disposal_energy,sensor.sem_microwave_energy,sensor.sem_dining_kitchen_lights_energy,sensor.sem_garage_energy,sensor.sem_dryer_energy,sensor.sem_washer_energy,sensor.sem_laundry_bedroom_energy,sensor.dehumidifier_energy,sensor.hwh_today_s_consumption,sensor.basement_router_today_s_consumption,sensor.computer_outlet_today_s_consumption,sensor.tv_room_today_s_consumption,sensor.living_room_tv_sonos_homatics_today_s_consumption,sensor.gas_meter_volume,sensor.water_meter_volume,sensor.electric_meter_energy
10:00,0.391,0.0,0.042,0.056,0.124,0.013,0.039,0.0,0.001,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.043,0.011,0.012,0.075,0.008,0.007,0.0,6.5,0.38
11:00,0.518,0.0,0.043,0.114,0.125,0.035,0.045,0.0,0.004,0.0,0.041,0.056,0.0,0.0,0.0,0.0,0.0,0.012,0.012,0.071,0.007,0.013,2.0,4.9,0.53
12:00,0.407,0.0,0.042,0.119,0.09,0.022,0.02,0.0,0.004,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.013,0.012,0.043,0.008,0.007,2.0,12.2,0.4
13:00,0.513,0.0,0.042,0.116,0.096,0.013,0.01,0.0,0.004,0.0,0.0,0.056,0.036,0.0,0.0,0.0,0.08,0.013,0.011,0.048,0.008,0.008,2.0,4.3,0.51
14:00,1.044,0.0,0.043,0.12,0.117,0.012,0.014,0.214,0.001,0.431,0.0,0.015,0.005,0.0,0.0,0.0,0.0,0.025,0.012,0.068,0.008,0.007,10.0,5.0,1.04
15:00,1.128,0.0,0.042,0.115,0.119,0.023,0.034,0.312,0.001,0.215,0.0,0.063,0.004,0.0,0.0,0.0,0.115,0.029,0.011,0.071,0.007,0.007,18.0,36.9,1.11
16:00,0.894,0.0,0.042,0.123,0.102,0.053,0.01,0.414,0.004,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.011,0.011,0.054,0.008,0.008,10.0,7.0,0.89
17:00,0.759,0.0,0.043,0.127,0.089,0.041,0.01,0.285,0.004,0.0,0.0,0.092,0.0,0.0,0.0,0.0,0.0,0.022,0.011,0.041,0.008,0.007,10.0,1.3,0.77
18:00,0.86,0.0,0.042,0.118,0.103,0.041,0.01,0.019,0.204,0.0,0.0,0.091,0.025,0.0,0.0,0.0,0.114,0.021,0.011,0.049,0.008,0.007,4.0,9.5,0.86
19:00,0.618,0.0,0.042,0.125,0.111,0.074,0.01,0.014,0.061,0.0,0.0,0.066,0.002,0.0,0.0,0.0,0.001,0.012,0.011,0.048,0.008,0.04,0.0,10.2,0.61
20:00,1.079,0.0,0.042,0.122,0.135,0.088,0.035,0.0,0.0,0.43,0.0,0.014,0.0,0.0,0.0,0.023,0.113,0.013,0.011,0.063,0.007,0.055,2.0,10.5,1.08
21:00,0.783,0.0,0.043,0.255,0.145,0.013,0.032,0.0,0.0,0.218,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.01,0.012,0.088,0.008,0.007,2.0,3.8,0.78
22:00,0.497,0.0,0.042,0.107,0.124,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.117,0.009,0.011,0.076,0.0,0.007,0.0,0.1,0.49
23:00,0.309,0.0,0.042,0.122,0.039,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.008,0.011,0.0,0.0,0.008,0.0,2.8,0.31
TOTAL,14.321,0.548,1.194,2.7,2.119,0.695,0.444,1.258,0.526,1.294,0.164,0.631,0.075,0.0,0.0,0.028,1.031,0.316,0.277,0.981,0.093,0.352,68.0,133.7,14.27
