# HA energy export  date=2026-08-04  tz=America/New_York  rate=$0.29/kWh  hours=24
# groups: SEM_WHOLE | SEM_BRANCHES(partition) | KASA_STANDALONE(in Other) | KASA_SUBMETERED(subset of a SEM ckt; do NOT sum)
hour,sensor.sem_whole_home_energy,sensor.sem_ac_energy,sensor.sem_furnace_energy,sensor.sem_fridge_energy,sensor.sem_bedroom_office_energy,sensor.sem_family_room_energy,sensor.sem_master_suite_energy,sensor.sem_counter_1_energy,sensor.sem_counter_2_energy,sensor.sem_dishwasher_disposal_energy,sensor.sem_microwave_energy,sensor.sem_dining_kitchen_lights_energy,sensor.sem_garage_energy,sensor.sem_dryer_energy,sensor.sem_washer_energy,sensor.sem_laundry_bedroom_energy,sensor.dehumidifier_energy,sensor.hwh_today_s_consumption,sensor.basement_router_today_s_consumption,sensor.computer_outlet_today_s_consumption,sensor.tv_room_today_s_consumption,sensor.living_room_tv_sonos_homatics_today_s_consumption
00:00,0.218,0.0,0.04,0.056,0.031,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.008,0.011,0.0,0.0,0.007
01:00,0.229,0.0,0.04,0.062,0.03,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.009,0.011,0.0,0.0,0.013
02:00,0.206,0.0,0.04,0.047,0.03,0.014,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.008,0.011,0.0,0.0,0.008
03:00,0.231,0.0,0.041,0.074,0.031,0.014,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.009,0.011,0.0,0.0,0.007
04:00,0.213,0.0,0.04,0.055,0.03,0.014,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.008,0.011,0.0,0.0,0.007
05:00,0.25,0.0,0.041,0.056,0.03,0.014,0.021,0.0,0.029,0.0,0.0,0.001,0.0,0.0,0.0,0.004,0.0,0.01,0.011,0.0,0.0,0.008
06:00,0.464,0.0,0.04,0.071,0.031,0.096,0.023,0.0,0.146,0.0,0.0,0.002,0.0,0.0,0.0,0.003,0.0,0.017,0.011,0.0,0.0,0.088
07:00,0.389,0.0,0.04,0.046,0.064,0.088,0.02,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.017,0.012,0.0,0.0,0.081
08:00,0.315,0.0,0.041,0.068,0.108,0.014,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.008,0.011,0.108,0.0,0.007
09:00,0.307,0.0,0.041,0.057,0.112,0.014,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.01,0.012,0.078,0.0,0.008
10:00,0.351,0.0,0.039,0.104,0.075,0.014,0.02,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.004,0.0,0.009,0.011,0.035,0.008,0.007
11:00,0.755,0.0,0.041,0.113,0.079,0.019,0.021,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.003,0.364,0.008,0.012,0.038,0.007,0.013
12:00,2.421,1.256,0.377,0.108,0.115,0.014,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.451,0.009,0.011,0.075,0.008,0.008
13:00,1.171,0.656,0.231,0.105,0.067,0.014,0.02,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.004,0.005,0.01,0.012,0.026,0.007,0.007
14:00,2.569,1.5,0.454,0.099,0.069,0.014,0.02,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.0,0.003,0.266,0.017,0.008,0.028,0.008,0.008
15:00,0.587,0.0,0.04,0.099,0.107,0.014,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.004,0.168,0.017,0.0,0.066,0.007,0.007
16:00,0.462,0.0,0.041,0.1,0.125,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.092,0.009,0.0,0.085,0.008,0.007
17:00,0.649,0.0,0.041,0.108,0.096,0.088,0.021,0.01,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.004,0.213,0.016,0.0,0.054,0.007,0.08
18:00,0.601,0.0,0.041,0.123,0.09,0.081,0.02,0.042,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.004,0.12,0.017,0.0,0.049,0.008,0.074
19:00,1.129,0.476,0.177,0.117,0.123,0.015,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.116,0.009,0.0,0.081,0.008,0.008
20:00,3.759,2.426,0.777,0.104,0.08,0.102,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.164,0.009,0.0,0.039,0.007,0.075
21:00,1.256,0.562,0.223,0.063,0.099,0.071,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.144,0.008,0.0,0.056,0.008,0.052
22:00,0.99,0.496,0.19,0.055,0.107,0.014,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.029,0.009,0.093,0.067,0.0,0.008
23:00,0.727,0.256,0.125,0.061,0.03,0.014,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.154,0.008,0.011,0.0,0.0,0.007
TOTAL_kWh,20.249,7.628,3.201,1.951,1.759,0.788,0.501,0.052,0.223,0.0,0.009,0.003,0.146,0.0,0.0,0.093,2.286,0.259,0.27,0.885,0.091,0.595
