# HA energy export  date=2026-09-04  tz=America/New_York  rate=$0.29/kWh  hours=24
# groups: SEM_WHOLE | SEM_BRANCHES(partition) | KASA_STANDALONE(in Other) | KASA_SUBMETERED(subset of a SEM ckt; do NOT sum) | UTILITY(SDR; independent meters, NOT part of the SEM partition)
# utility units: sensor.gas_meter_volume=ft3  sensor.water_meter_volume=gal  sensor.electric_meter_energy=kWh   TOTAL row is per-column units, not all kWh
# gas therms=0.3708 at btu=1030.0 pf=1.0  sem_vs_util=0.22%
hour,sensor.sem_whole_home_energy,sensor.sem_ac_energy,sensor.sem_furnace_energy,sensor.sem_fridge_energy,sensor.sem_bedroom_office_energy,sensor.sem_family_room_energy,sensor.sem_master_suite_energy,sensor.sem_counter_1_energy,sensor.sem_counter_2_energy,sensor.sem_dishwasher_disposal_energy,sensor.sem_microwave_energy,sensor.sem_dining_kitchen_lights_energy,sensor.sem_garage_energy,sensor.sem_dryer_energy,sensor.sem_washer_energy,sensor.sem_laundry_bedroom_energy,sensor.dehumidifier_energy,sensor.hwh_today_s_consumption,sensor.basement_router_today_s_consumption,sensor.computer_outlet_today_s_consumption,sensor.tv_room_today_s_consumption,sensor.living_room_tv_sonos_homatics_today_s_consumption,sensor.gas_meter_volume,sensor.water_meter_volume,sensor.electric_meter_energy
00:00,0.342,0.0,0.042,0.054,0.038,0.014,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126,0.008,0.012,0.0,0.0,0.008,0.0,0.0,0.34
01:00,0.891,0.518,0.193,0.054,0.038,0.017,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.011,0.0,0.0,0.012,0.0,1.3,0.86
02:00,0.348,0.092,0.071,0.071,0.038,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.012,0.0,0.0,0.007,0.0,0.0,0.38
03:00,0.328,0.0,0.042,0.051,0.041,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116,0.008,0.012,0.0,0.0,0.008,0.0,0.1,0.33
04:00,0.217,0.0,0.042,0.058,0.038,0.013,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.012,0.0,0.0,0.007,0.0,0.0,0.21
05:00,0.23,0.0,0.043,0.072,0.039,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.011,0.0,0.0,0.007,0.0,0.1,0.23
06:00,0.543,0.0,0.042,0.049,0.038,0.016,0.013,0.0,0.185,0.0,0.106,0.019,0.0,0.0,0.0,0.0,0.0,0.022,0.012,0.0,0.0,0.011,4.0,7.4,0.54
07:00,1.273,0.594,0.232,0.06,0.063,0.098,0.05,0.0,0.054,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.027,0.023,0.012,0.024,0.0,0.09,6.0,14.7,1.28
08:00,0.405,0.0,0.042,0.071,0.11,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097,0.008,0.012,0.071,0.0,0.007,0.0,0.2,0.4
09:00,0.28,0.0,0.042,0.049,0.109,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.012,0.07,0.0,0.008,0.0,1.5,0.28
