# HA energy export  date=2026-09-21  tz=America/New_York  rate=$0.29/kWh  hours=24
# groups: SEM_WHOLE | SEM_BRANCHES(partition) | KASA_STANDALONE(in Other) | KASA_SUBMETERED(subset of a SEM ckt; do NOT sum) | UTILITY(SDR; independent meters, NOT part of the SEM partition)
# utility units: sensor.gas_meter_volume=ft3  sensor.water_meter_volume=gal  sensor.electric_meter_energy=kWh   TOTAL row is per-column units, not all kWh
# gas therms=0.3502 at btu=1030.0 pf=1.0  sem_vs_util=0.63%
hour,sensor.sem_whole_home_energy,sensor.sem_ac_energy,sensor.sem_furnace_energy,sensor.sem_fridge_energy,sensor.sem_bedroom_office_energy,sensor.sem_family_room_energy,sensor.sem_master_suite_energy,sensor.sem_counter_1_energy,sensor.sem_counter_2_energy,sensor.sem_dishwasher_disposal_energy,sensor.sem_microwave_energy,sensor.sem_dining_kitchen_lights_energy,sensor.sem_garage_energy,sensor.sem_dryer_energy,sensor.sem_washer_energy,sensor.sem_laundry_bedroom_energy,sensor.dehumidifier_energy,sensor.hwh_today_s_consumption,sensor.basement_router_today_s_consumption,sensor.computer_outlet_today_s_consumption,sensor.tv_room_today_s_consumption,sensor.living_room_tv_sonos_homatics_today_s_consumption,sensor.gas_meter_volume,sensor.water_meter_volume,sensor.electric_meter_energy
00:00,0.36,0.0,0.043,0.068,0.038,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114,0.008,0.011,0.0,0.0,0.008,0.0,0.0,0.36
01:00,0.232,0.0,0.042,0.05,0.039,0.018,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.011,0.0,0.0,0.012,0.0,0.0,0.22
02:00,0.293,0.0,0.043,0.052,0.039,0.012,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.008,0.011,0.0,0.0,0.007,0.0,0.1,0.29
03:00,0.302,0.0,0.043,0.07,0.039,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.009,0.011,0.0,0.0,0.008,0.0,1.2,0.31
04:00,0.24,0.0,0.042,0.066,0.038,0.013,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.011,0.0,0.0,0.007,0.0,1.2,0.23
05:00,0.347,0.0,0.043,0.047,0.039,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121,0.01,0.011,0.0,0.0,0.007,0.0,0.1,0.35
06:00,0.6,0.0,0.043,0.058,0.038,0.027,0.023,0.0,0.201,0.0,0.138,0.001,0.0,0.0,0.0,0.0,0.0,0.02,0.011,0.0,0.0,0.022,4.0,5.4,0.6
07:00,0.423,0.0,0.042,0.068,0.076,0.083,0.02,0.0,0.043,0.0,0.02,0.004,0.0,0.0,0.0,0.0,0.0,0.017,0.011,0.03,0.0,0.076,0.0,1.8,0.42
08:00,0.36,0.0,0.032,0.048,0.123,0.014,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.002,0.0,0.011,0.011,0.074,0.0,0.007,4.0,19.0,0.36
09:00,2.148,0.0,0.014,0.053,0.11,0.012,0.035,0.0,0.0,0.0,0.0,0.005,0.0,1.765,0.03,0.001,0.051,0.011,0.011,0.072,0.0,0.008,2.0,16.6,2.11
10:00,2.11,0.0,0.015,0.069,0.121,0.013,0.041,0.0,0.0,0.0,0.01,0.0,0.0,1.712,0.0,0.0,0.066,0.01,0.012,0.074,0.008,0.007,0.0,11.0,2.11
11:00,0.279,0.0,0.014,0.05,0.127,0.018,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.011,0.079,0.007,0.012,0.0,0.1,0.28
12:00,1.568,0.0,0.014,0.053,0.109,0.013,0.01,0.06,0.0,0.0,0.042,0.0,0.0,0.611,0.584,0.004,0.0,0.014,0.011,0.062,0.008,0.008,4.0,12.8,1.56
13:00,1.121,0.0,0.014,0.11,0.066,0.012,0.01,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.728,0.0,0.116,0.011,0.011,0.021,0.008,0.007,2.0,12.3,1.12
14:00,2.521,0.0,0.014,0.093,0.126,0.013,0.011,0.0,0.0,0.0,0.0,0.0,0.0,2.171,0.023,0.002,0.0,0.015,0.012,0.079,0.007,0.008,2.0,4.8,2.44
15:00,3.163,0.0,0.014,0.093,0.123,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2.847,0.0,0.0,0.0,0.017,0.011,0.075,0.008,0.007,2.0,0.1,3.2
16:00,0.302,0.0,0.014,0.058,0.093,0.062,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.011,0.011,0.047,0.008,0.055,0.0,3.1,0.3
17:00,0.538,0.0,0.014,0.095,0.211,0.098,0.01,0.042,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.015,0.012,0.018,0.153,0.09,2.0,0.1,0.54
18:00,0.771,0.0,0.014,0.11,0.066,0.119,0.014,0.185,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.13,0.024,0.011,0.019,0.008,0.091,8.0,3.5,0.76
19:00,0.439,0.0,0.014,0.099,0.129,0.117,0.011,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.009,0.011,0.074,0.008,0.089,2.0,1.7,0.44
20:00,0.389,0.0,0.014,0.104,0.095,0.105,0.01,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.009,0.011,0.046,0.007,0.077,0.0,0.9,0.39
21:00,0.438,0.0,0.015,0.103,0.139,0.02,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.011,0.012,0.076,0.008,0.013,2.0,4.1,0.43
22:00,0.369,0.0,0.014,0.097,0.105,0.013,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.008,0.011,0.06,0.0,0.007,0.0,3.7,0.37
23:00,0.25,0.0,0.014,0.103,0.057,0.012,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.011,0.017,0.0,0.008,0.0,0.1,0.25
TOTAL,19.563,0.0,0.585,1.817,2.146,0.846,0.428,0.287,0.244,0.0,0.21,0.082,0.003,9.106,1.422,0.011,0.845,0.283,0.268,0.923,0.238,0.641,34.0,103.7,19.44
