# HA energy export  date=2026-08-29  tz=America/New_York  rate=$0.29/kWh  hours=24
# groups: SEM_WHOLE | SEM_BRANCHES(partition) | KASA_STANDALONE(in Other) | KASA_SUBMETERED(subset of a SEM ckt; do NOT sum) | UTILITY(SDR; independent meters, NOT part of the SEM partition)
# utility units: sensor.gas_meter_volume=ft3  sensor.water_meter_volume=gal  sensor.electric_meter_energy=kWh   TOTAL row is per-column units, not all kWh
# gas therms=0.4326 at btu=1030.0 pf=1.0  sem_vs_util=0.51%
hour,sensor.sem_whole_home_energy,sensor.sem_ac_energy,sensor.sem_furnace_energy,sensor.sem_fridge_energy,sensor.sem_bedroom_office_energy,sensor.sem_family_room_energy,sensor.sem_master_suite_energy,sensor.sem_counter_1_energy,sensor.sem_counter_2_energy,sensor.sem_dishwasher_disposal_energy,sensor.sem_microwave_energy,sensor.sem_dining_kitchen_lights_energy,sensor.sem_garage_energy,sensor.sem_dryer_energy,sensor.sem_washer_energy,sensor.sem_laundry_bedroom_energy,sensor.dehumidifier_energy,sensor.hwh_today_s_consumption,sensor.basement_router_today_s_consumption,sensor.computer_outlet_today_s_consumption,sensor.tv_room_today_s_consumption,sensor.living_room_tv_sonos_homatics_today_s_consumption,sensor.gas_meter_volume,sensor.water_meter_volume,sensor.electric_meter_energy
00:00,0.267,0.0,0.04,0.1,0.037,0.014,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.011,0.0,0.0,0.009,0.0,0.1,0.27
01:00,0.408,0.0,0.041,0.104,0.038,0.017,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129,0.009,0.011,0.0,0.0,0.011,0.0,0.1,0.41
02:00,0.271,0.0,0.041,0.103,0.037,0.013,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.011,0.0,0.0,0.007,0.0,1.3,0.27
03:00,0.267,0.0,0.041,0.099,0.04,0.012,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.011,0.0,0.0,0.008,0.0,0.0,0.27
04:00,0.232,0.0,0.041,0.062,0.038,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.011,0.0,0.0,0.007,0.0,0.0,0.23
05:00,0.353,0.0,0.041,0.046,0.037,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,0.01,0.011,0.0,0.0,0.007,0.0,0.0,0.34
06:00,0.634,0.0,0.04,0.063,0.038,0.069,0.019,0.0,0.207,0.0,0.104,0.022,0.0,0.0,0.0,0.0,0.0,0.021,0.011,0.0,0.0,0.063,4.0,8.0,0.64
07:00,0.395,0.0,0.04,0.059,0.07,0.089,0.01,0.0,0.047,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.011,0.033,0.0,0.081,2.0,0.2,0.39
08:00,0.317,0.0,0.041,0.057,0.115,0.012,0.014,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.001,0.0,0.009,0.011,0.076,0.0,0.008,0.0,3.2,0.32
09:00,0.394,0.0,0.041,0.071,0.116,0.013,0.046,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.01,0.012,0.078,0.0,0.007,0.0,7.3,0.38
10:00,0.391,0.0,0.041,0.045,0.117,0.013,0.01,0.018,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.088,0.011,0.011,0.071,0.007,0.008,2.0,6.2,0.4
11:00,0.33,0.0,0.04,0.068,0.104,0.019,0.009,0.016,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.011,0.058,0.008,0.013,0.0,2.5,0.32
12:00,0.863,0.0,0.041,0.079,0.09,0.012,0.036,0.091,0.0,0.435,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.014,0.011,0.045,0.008,0.007,6.0,16.9,0.86
13:00,0.592,0.0,0.041,0.112,0.088,0.013,0.012,0.056,0.0,0.198,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.011,0.011,0.042,0.007,0.008,2.0,3.0,0.59
14:00,0.52,0.0,0.04,0.243,0.095,0.013,0.009,0.002,0.0,0.0,0.0,0.0,0.041,0.0,0.0,0.0,0.0,0.016,0.015,0.053,0.008,0.007,2.0,0.0,0.51
15:00,0.617,0.0,0.041,0.128,0.082,0.02,0.01,0.194,0.004,0.0,0.0,0.006,0.051,0.0,0.0,0.0,0.0,0.018,0.007,0.043,0.007,0.005,8.0,5.3,0.61
16:00,0.507,0.0,0.042,0.113,0.062,0.023,0.01,0.136,0.003,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.014,0.016,0.03,0.008,0.01,4.0,0.7,0.51
17:00,0.659,0.0,0.04,0.123,0.117,0.071,0.01,0.061,0.0,0.0,0.0,0.028,0.001,0.0,0.0,0.0,0.133,0.026,0.011,0.071,0.008,0.049,4.0,2.7,0.65
18:00,0.625,0.0,0.041,0.117,0.073,0.126,0.01,0.156,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.023,0.011,0.026,0.007,0.089,6.0,2.1,0.62
19:00,0.462,0.0,0.04,0.124,0.099,0.122,0.01,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.009,0.012,0.055,0.008,0.091,2.0,4.4,0.47
20:00,0.563,0.0,0.041,0.119,0.108,0.106,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.121,0.008,0.011,0.05,0.008,0.08,0.0,0.2,0.56
21:00,0.455,0.0,0.041,0.113,0.146,0.013,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.011,0.011,0.085,0.008,0.007,0.0,6.1,0.45
22:00,0.344,0.0,0.041,0.114,0.096,0.013,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.012,0.051,0.0,0.008,0.0,2.2,0.34
23:00,0.369,0.0,0.041,0.076,0.039,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.009,0.011,0.0,0.0,0.007,0.0,0.1,0.37
TOTAL,10.835,0.0,0.978,2.338,1.882,0.842,0.45,0.732,0.261,0.646,0.14,0.126,0.135,0.0,0.0,0.02,0.759,0.297,0.272,0.867,0.092,0.597,42.0,72.6,10.78
