# HA energy export  date=2026-09-01  tz=America/New_York  rate=$0.29/kWh  hours=24
# groups: SEM_WHOLE | SEM_BRANCHES(partition) | KASA_STANDALONE(in Other) | KASA_SUBMETERED(subset of a SEM ckt; do NOT sum) | UTILITY(SDR; independent meters, NOT part of the SEM partition)
# utility units: sensor.gas_meter_volume=ft3  sensor.water_meter_volume=gal  sensor.electric_meter_energy=kWh   TOTAL row is per-column units, not all kWh
# gas therms=0.2884 at btu=1030.0 pf=1.0  sem_vs_util=0.47%
hour,sensor.sem_whole_home_energy,sensor.sem_ac_energy,sensor.sem_furnace_energy,sensor.sem_fridge_energy,sensor.sem_bedroom_office_energy,sensor.sem_family_room_energy,sensor.sem_master_suite_energy,sensor.sem_counter_1_energy,sensor.sem_counter_2_energy,sensor.sem_dishwasher_disposal_energy,sensor.sem_microwave_energy,sensor.sem_dining_kitchen_lights_energy,sensor.sem_garage_energy,sensor.sem_dryer_energy,sensor.sem_washer_energy,sensor.sem_laundry_bedroom_energy,sensor.dehumidifier_energy,sensor.hwh_today_s_consumption,sensor.basement_router_today_s_consumption,sensor.computer_outlet_today_s_consumption,sensor.tv_room_today_s_consumption,sensor.living_room_tv_sonos_homatics_today_s_consumption,sensor.gas_meter_volume,sensor.water_meter_volume,sensor.electric_meter_energy
00:00,1.092,0.588,0.225,0.114,0.04,0.018,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.008,0.012,0.0,0.0,0.012,0.0,1.2,1.1
01:00,0.289,0.0,0.04,0.12,0.04,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.011,0.0,0.0,0.008,0.0,0.1,0.29
02:00,0.283,0.0,0.041,0.113,0.039,0.012,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.012,0.0,0.0,0.007,0.0,0.0,0.28
03:00,0.407,0.0,0.041,0.112,0.042,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.009,0.012,0.0,0.0,0.008,0.0,0.1,0.41
04:00,0.223,0.0,0.041,0.046,0.041,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.012,0.0,0.0,0.007,0.0,0.0,0.22
05:00,0.221,0.0,0.04,0.043,0.04,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.011,0.0,0.0,0.007,2.0,0.1,0.21
06:00,0.585,0.0,0.041,0.059,0.041,0.023,0.023,0.0,0.207,0.0,0.106,0.013,0.0,0.0,0.0,0.0,0.0,0.022,0.012,0.0,0.0,0.008,4.0,7.3,0.58
07:00,0.604,0.0,0.041,0.061,0.06,0.114,0.051,0.0,0.054,0.0,0.011,0.005,0.0,0.0,0.0,0.001,0.124,0.024,0.012,0.018,0.0,0.085,2.0,7.4,0.61
08:00,0.311,0.0,0.04,0.058,0.12,0.016,0.01,0.0,0.001,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.008,0.012,0.072,0.0,0.007,0.0,1.8,0.31
09:00,0.313,0.0,0.041,0.072,0.116,0.013,0.009,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.012,0.071,0.0,0.008,0.0,1.5,0.31
