# HA energy export  date=2026-07-03  tz=America/New_York  rate=$0.29/kWh  hours=24
# groups: SEM_WHOLE | SEM_BRANCHES(partition) | KASA_STANDALONE(in Other) | KASA_SUBMETERED(subset of a SEM ckt; do NOT sum)
hour,sensor.sem_whole_home_energy,sensor.sem_ac_energy,sensor.sem_furnace_energy,sensor.sem_fridge_energy,sensor.sem_bedroom_office_energy,sensor.sem_family_room_energy,sensor.sem_master_suite_energy,sensor.sem_counter_1_energy,sensor.sem_counter_2_energy,sensor.sem_dishwasher_disposal_energy,sensor.sem_microwave_energy,sensor.sem_dining_kitchen_lights_energy,sensor.sem_garage_energy,sensor.sem_dryer_energy,sensor.sem_washer_energy,sensor.sem_laundry_bedroom_energy,sensor.dehumidifier_energy,sensor.hwh_today_s_consumption,sensor.basement_router_today_s_consumption,sensor.computer_outlet_today_s_consumption,sensor.tv_room_today_s_consumption,sensor.living_room_tv_sonos_homatics_today_s_consumption
00:00,0.629,0.294,0.123,0.097,0.024,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.01,0.0,0.0,0.008
01:00,1.978,1.354,0.402,0.096,0.025,0.018,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.011,0.0,0.0,0.013
02:00,0.889,0.526,0.181,0.067,0.024,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.01,0.0,0.0,0.007
03:00,1.649,1.136,0.346,0.045,0.024,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.011,0.0,0.0,0.008
04:00,0.215,0.0,0.043,0.059,0.024,0.013,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.01,0.0,0.0,0.007
05:00,0.631,0.18,0.094,0.056,0.025,0.019,0.023,0.0,0.071,0.0,0.101,0.001,0.0,0.0,0.0,0.0,0.0,0.01,0.011,0.0,0.0,0.014
06:00,1.262,0.588,0.213,0.067,0.024,0.109,0.011,0.0,0.169,0.0,0.014,0.003,0.0,0.0,0.0,0.0,0.0,0.015,0.01,0.0,0.0,0.1
07:00,0.383,0.0,0.042,0.045,0.043,0.104,0.01,0.0,0.059,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.011,0.018,0.0,0.097
08:00,2.038,1.188,0.356,0.069,0.101,0.013,0.015,0.0,0.0,0.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.011,0.074,0.0,0.008
09:00,2.532,1.454,0.408,0.065,0.099,0.013,0.01,0.01,0.0,0.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.074,0.0,0.007
10:00,1.057,0.554,0.175,0.065,0.105,0.013,0.027,0.044,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.011,0.072,0.007,0.007
11:00,2.603,1.658,0.441,0.109,0.107,0.015,0.043,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.149,0.002,0.0,0.009,0.011,0.074,0.007,0.01
12:00,5.1,1.808,0.47,0.113,0.176,0.017,0.011,0.001,0.0,0.0,0.038,0.0,0.0,2.353,0.033,0.0,0.0,0.009,0.011,0.046,0.103,0.011
13:00,4.919,1.43,0.385,0.104,0.083,0.013,0.01,0.002,0.0,0.0,0.0,0.0,0.0,2.821,0.0,0.0,0.0,0.009,0.011,0.047,0.011,0.008
14:00,3.844,2.79,0.706,0.098,0.144,0.013,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.011,0.064,0.054,0.007
15:00,3.076,1.952,0.51,0.092,0.414,0.013,0.01,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.011,0.077,0.306,0.007
16:00,4.462,3.072,0.783,0.103,0.403,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.011,0.076,0.289,0.008
17:00,0.928,0.002,0.042,0.113,0.414,0.059,0.01,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.011,0.066,0.317,0.05
18:00,0.613,0.0,0.041,0.116,0.069,0.11,0.01,0.19,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.021,0.011,0.036,0.007,0.094
19:00,0.465,0.0,0.042,0.108,0.107,0.127,0.01,0.009,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.007,0.011,0.072,0.007,0.09
20:00,3.99,2.772,0.774,0.119,0.086,0.123,0.037,0.001,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.008,0.011,0.046,0.007,0.075
21:00,4.044,2.77,0.784,0.187,0.106,0.039,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.009,0.011,0.067,0.007,0.014
22:00,3.13,2.108,0.608,0.183,0.105,0.014,0.043,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.01,0.072,0.0,0.007
23:00,1.306,0.812,0.256,0.117,0.024,0.012,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.011,0.0,0.0,0.007
TOTAL_kWh,51.743,28.448,8.225,2.293,2.756,0.909,0.475,0.496,0.299,0.636,0.173,0.024,0.001,5.174,0.182,0.026,0.0,0.245,0.258,0.981,1.122,0.664
