# HA energy export  date=2026-08-08  tz=America/New_York  rate=$0.29/kWh  hours=24
# groups: SEM_WHOLE | SEM_BRANCHES(partition) | KASA_STANDALONE(in Other) | KASA_SUBMETERED(subset of a SEM ckt; do NOT sum)
hour,sensor.sem_whole_home_energy,sensor.sem_ac_energy,sensor.sem_furnace_energy,sensor.sem_fridge_energy,sensor.sem_bedroom_office_energy,sensor.sem_family_room_energy,sensor.sem_master_suite_energy,sensor.sem_counter_1_energy,sensor.sem_counter_2_energy,sensor.sem_dishwasher_disposal_energy,sensor.sem_microwave_energy,sensor.sem_dining_kitchen_lights_energy,sensor.sem_garage_energy,sensor.sem_dryer_energy,sensor.sem_washer_energy,sensor.sem_laundry_bedroom_energy,sensor.dehumidifier_energy,sensor.hwh_today_s_consumption,sensor.basement_router_today_s_consumption,sensor.computer_outlet_today_s_consumption,sensor.tv_room_today_s_consumption,sensor.living_room_tv_sonos_homatics_today_s_consumption
00:00,0.685,0.306,0.138,0.119,0.033,0.017,0.01,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.008,0.011,0.0,0.0,0.011
01:00,1.099,0.55,0.219,0.122,0.032,0.014,0.011,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.082,0.009,0.011,0.0,0.0,0.01
02:00,1.137,0.622,0.238,0.117,0.033,0.013,0.009,0.001,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.037,0.008,0.011,0.0,0.0,0.007
03:00,0.595,0.25,0.121,0.103,0.035,0.013,0.01,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.009,0.011,0.0,0.0,0.007
04:00,0.67,0.346,0.151,0.053,0.034,0.013,0.01,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.008,0.011,0.0,0.0,0.008
05:00,0.995,0.594,0.219,0.057,0.033,0.013,0.009,0.001,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.009,0.011,0.0,0.0,0.007
06:00,0.573,0.0,0.042,0.07,0.032,0.046,0.013,0.001,0.123,0.0,0.123,0.008,0.0,0.0,0.0,0.003,0.042,0.022,0.011,0.0,0.0,0.039
07:00,0.512,0.0,0.042,0.069,0.098,0.02,0.077,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.073,0.017,0.011,0.062,0.0,0.016
08:00,0.301,0.0,0.043,0.098,0.032,0.006,0.026,0.0,0.017,0.0,0.0,0.008,0.001,0.0,0.0,0.004,0.0,0.011,0.01,0.0,0.0,0.0
09:00,0.263,0.0,0.042,0.116,0.033,0.005,0.009,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.009,0.011,0.0,0.0,0.0
10:00,0.315,0.0,0.042,0.123,0.032,0.005,0.01,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.044,0.008,0.011,0.0,0.0,0.0
11:00,0.333,0.0,0.042,0.116,0.033,0.005,0.009,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.068,0.009,0.011,0.0,0.0,0.0
12:00,0.256,0.0,0.042,0.109,0.033,0.006,0.01,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.008,0.01,0.0,0.0,0.0
13:00,0.198,0.0,0.042,0.049,0.032,0.005,0.009,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.008,0.011,0.0,0.0,0.0
14:00,0.316,0.0,0.041,0.051,0.033,0.005,0.01,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.118,0.009,0.011,0.0,0.0,0.0
15:00,0.217,0.0,0.042,0.07,0.032,0.005,0.009,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.008,0.011,0.0,0.0,0.0
16:00,0.266,0.0,0.041,0.072,0.033,0.006,0.009,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.049,0.009,0.01,0.0,0.0,0.0
17:00,0.269,0.0,0.042,0.059,0.033,0.005,0.01,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.064,0.008,0.011,0.0,0.0,0.0
18:00,0.2,0.0,0.041,0.054,0.033,0.005,0.009,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.009,0.011,0.0,0.0,0.0
19:00,0.326,0.0,0.042,0.063,0.032,0.005,0.009,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.113,0.008,0.011,0.0,0.0,0.0
20:00,0.237,0.0,0.042,0.071,0.033,0.024,0.01,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.008,0.011,0.0,0.0,0.0
21:00,0.28,0.0,0.042,0.069,0.033,0.023,0.009,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.044,0.009,0.01,0.0,0.0,0.0
22:00,0.272,0.0,0.042,0.052,0.033,0.005,0.01,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.069,0.008,0.011,0.0,0.0,0.0
23:00,0.22,0.0,0.043,0.053,0.033,0.006,0.009,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.016,0.009,0.011,0.0,0.0,0.0
TOTAL_kWh,10.535,2.668,1.841,1.935,0.853,0.27,0.316,0.011,0.285,0.0,0.123,0.016,0.001,0.0,0.0,0.094,0.819,0.228,0.26,0.062,0.0,0.105
