# HA energy export  date=2026-09-14  tz=America/New_York  rate=$0.29/kWh  hours=24
# groups: SEM_WHOLE | SEM_BRANCHES(partition) | KASA_STANDALONE(in Other) | KASA_SUBMETERED(subset of a SEM ckt; do NOT sum) | UTILITY(SDR; independent meters, NOT part of the SEM partition)
# utility units: sensor.gas_meter_volume=ft3  sensor.water_meter_volume=gal  sensor.electric_meter_energy=kWh   TOTAL row is per-column units, not all kWh
# gas therms=0.4738 at btu=1030.0 pf=1.0  sem_vs_util=0.31%
hour,sensor.sem_whole_home_energy,sensor.sem_ac_energy,sensor.sem_furnace_energy,sensor.sem_fridge_energy,sensor.sem_bedroom_office_energy,sensor.sem_family_room_energy,sensor.sem_master_suite_energy,sensor.sem_counter_1_energy,sensor.sem_counter_2_energy,sensor.sem_dishwasher_disposal_energy,sensor.sem_microwave_energy,sensor.sem_dining_kitchen_lights_energy,sensor.sem_garage_energy,sensor.sem_dryer_energy,sensor.sem_washer_energy,sensor.sem_laundry_bedroom_energy,sensor.dehumidifier_energy,sensor.hwh_today_s_consumption,sensor.basement_router_today_s_consumption,sensor.computer_outlet_today_s_consumption,sensor.tv_room_today_s_consumption,sensor.living_room_tv_sonos_homatics_today_s_consumption,sensor.gas_meter_volume,sensor.water_meter_volume,sensor.electric_meter_energy
10:00,0.424,0.0,0.043,0.103,0.125,0.012,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.012,0.078,0.007,0.008,8.0,28.8,0.43
11:00,0.312,0.0,0.043,0.114,0.071,0.018,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.011,0.025,0.007,0.012,0.0,0.1,0.31
12:00,0.547,0.0,0.043,0.101,0.079,0.013,0.01,0.0,0.002,0.0,0.0,0.033,0.0,0.0,0.069,0.002,0.113,0.011,0.011,0.03,0.007,0.008,2.0,21.4,0.54
13:00,0.432,0.0,0.042,0.099,0.129,0.013,0.01,0.0,0.004,0.0,0.04,0.011,0.0,0.0,0.026,0.0,0.0,0.012,0.011,0.077,0.007,0.007,2.0,9.8,0.43
14:00,2.763,0.0,0.043,0.113,0.078,0.012,0.01,0.0,0.004,0.41,0.0,0.0,0.0,2.016,0.0,0.002,0.0,0.023,0.011,0.031,0.007,0.007,4.0,5.6,2.75
15:00,3.199,0.0,0.043,0.04,0.128,0.013,0.01,0.0,0.0,0.22,0.0,0.0,0.0,2.66,0.0,0.005,0.0,0.018,0.011,0.077,0.007,0.008,2.0,3.8,3.16
16:00,0.565,0.0,0.043,0.071,0.137,0.047,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.001,0.112,0.011,0.012,0.082,0.007,0.04,0.0,1.9,0.57
17:00,1.1,0.0,0.043,0.106,0.517,0.09,0.01,0.249,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.016,0.011,0.017,0.226,0.081,8.0,1.9,1.1
18:00,0.854,0.0,0.042,0.12,0.079,0.123,0.01,0.127,0.0,0.0,0.24,0.04,0.0,0.0,0.0,0.0,0.0,0.025,0.011,0.025,0.007,0.096,6.0,7.0,0.86
19:00,0.492,0.0,0.043,0.115,0.129,0.119,0.009,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.009,0.011,0.073,0.007,0.093,0.0,1.9,0.48
20:00,0.407,0.0,0.043,0.104,0.093,0.098,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.011,0.047,0.007,0.071,0.0,0.2,0.41
21:00,0.399,0.0,0.043,0.097,0.143,0.014,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.011,0.012,0.082,0.007,0.008,2.0,5.6,0.4
22:00,0.428,0.0,0.042,0.081,0.096,0.013,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124,0.009,0.011,0.051,0.0,0.007,0.0,2.4,0.43
23:00,0.22,0.0,0.043,0.06,0.038,0.013,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.011,0.0,0.0,0.008,0.0,0.1,0.22
TOTAL,16.602,0.578,1.211,2.074,2.427,0.807,0.429,0.376,0.271,0.63,0.388,0.132,0.0,4.756,0.095,0.02,0.823,0.294,0.267,0.879,0.303,0.598,46.0,128.7,16.55
