# HA energy export  date=2026-08-31  tz=America/New_York  rate=$0.29/kWh  hours=24
# groups: SEM_WHOLE | SEM_BRANCHES(partition) | KASA_STANDALONE(in Other) | KASA_SUBMETERED(subset of a SEM ckt; do NOT sum) | UTILITY(SDR; independent meters, NOT part of the SEM partition)
# utility units: sensor.gas_meter_volume=ft3  sensor.water_meter_volume=gal  sensor.electric_meter_energy=kWh   TOTAL row is per-column units, not all kWh
# gas therms=0.3708 at btu=1030.0 pf=1.0  sem_vs_util=0.4%
hour,sensor.sem_whole_home_energy,sensor.sem_ac_energy,sensor.sem_furnace_energy,sensor.sem_fridge_energy,sensor.sem_bedroom_office_energy,sensor.sem_family_room_energy,sensor.sem_master_suite_energy,sensor.sem_counter_1_energy,sensor.sem_counter_2_energy,sensor.sem_dishwasher_disposal_energy,sensor.sem_microwave_energy,sensor.sem_dining_kitchen_lights_energy,sensor.sem_garage_energy,sensor.sem_dryer_energy,sensor.sem_washer_energy,sensor.sem_laundry_bedroom_energy,sensor.dehumidifier_energy,sensor.hwh_today_s_consumption,sensor.basement_router_today_s_consumption,sensor.computer_outlet_today_s_consumption,sensor.tv_room_today_s_consumption,sensor.living_room_tv_sonos_homatics_today_s_consumption,sensor.gas_meter_volume,sensor.water_meter_volume,sensor.electric_meter_energy
00:00,1.017,0.59,0.231,0.072,0.039,0.013,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.008,0.011,0.0,0.0,0.007,0.0,0.1,1.02
01:00,0.344,0.0,0.04,0.074,0.039,0.018,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0.009,0.011,0.0,0.0,0.013,0.0,0.0,0.35
02:00,0.234,0.0,0.041,0.075,0.041,0.013,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.011,0.0,0.0,0.007,0.0,1.3,0.23
03:00,0.354,0.0,0.04,0.072,0.041,0.012,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116,0.009,0.011,0.0,0.0,0.008,0.0,0.1,0.35
04:00,0.232,0.0,0.041,0.074,0.039,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.008,0.011,0.0,0.0,0.007,0.0,0.0,0.23
05:00,0.232,0.0,0.041,0.072,0.04,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.011,0.0,0.0,0.007,0.0,0.1,0.24
06:00,0.679,0.0,0.04,0.072,0.039,0.013,0.01,0.0,0.212,0.0,0.133,0.041,0.0,0.0,0.0,0.0,0.049,0.023,0.011,0.0,0.0,0.008,4.0,3.1,0.68
07:00,1.259,0.566,0.229,0.072,0.078,0.064,0.013,0.0,0.042,0.0,0.019,0.035,0.0,0.0,0.0,0.0,0.073,0.015,0.011,0.038,0.0,0.057,2.0,6.4,1.26
08:00,0.407,0.0,0.041,0.072,0.12,0.013,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.003,0.0,0.012,0.011,0.08,0.0,0.007,2.0,13.0,0.4
09:00,0.529,0.0,0.04,0.072,0.114,0.012,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.0,0.117,0.009,0.012,0.076,0.0,0.008,0.0,21.8,0.53
10:00,0.382,0.0,0.041,0.094,0.124,0.019,0.02,0.0,0.002,0.0,0.02,0.0,0.0,0.0,0.0,0.003,0.0,0.01,0.011,0.075,0.007,0.007,2.0,3.2,0.38
11:00,5.281,0.0,0.041,0.235,0.112,0.027,0.021,0.249,0.004,0.0,0.037,0.0,0.0,4.341,0.103,0.002,0.05,0.014,0.011,0.066,0.007,0.012,8.0,28.9,5.25
12:00,5.002,0.96,0.313,0.126,0.087,0.023,0.056,0.053,0.001,0.0,0.0,0.0,0.0,3.235,0.0,0.003,0.076,0.012,0.012,0.04,0.008,0.008,6.0,26.4,4.88
13:00,1.602,0.616,0.223,0.124,0.121,0.022,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.002,0.0,0.013,0.011,0.075,0.007,0.007,2.0,5.8,1.69
14:00,1.996,1.154,0.373,0.113,0.12,0.023,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116,0.016,0.011,0.073,0.007,0.008,0.0,1.6,1.99
15:00,0.376,0.0,0.041,0.127,0.079,0.041,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.011,0.033,0.007,0.025,2.0,2.9,0.38
16:00,1.716,0.748,0.257,0.115,0.225,0.074,0.016,0.0,0.0,0.0,0.079,0.002,0.015,0.0,0.0,0.001,0.099,0.011,0.012,0.035,0.058,0.057,2.0,0.7,1.68
17:00,1.451,0.422,0.168,0.125,0.488,0.077,0.017,0.003,0.0,0.0,0.0,0.014,0.02,0.0,0.0,0.0,0.018,0.016,0.015,0.035,0.225,0.061,2.0,0.2,1.44
18:00,2.087,1.158,0.397,0.124,0.083,0.129,0.02,0.07,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.025,0.015,0.034,0.009,0.095,4.0,4.6,2.1
19:00,0.511,0.0,0.041,0.119,0.134,0.13,0.016,0.0,0.0,0.0,0.0,0.008,0.005,0.0,0.0,0.001,0.0,0.008,0.013,0.078,0.007,0.091,0.0,0.2,0.51
20:00,1.347,0.604,0.225,0.118,0.09,0.103,0.009,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.005,0.12,0.009,0.012,0.063,0.007,0.07,0.0,1.5,1.35
21:00,0.442,0.0,0.04,0.118,0.157,0.013,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.011,0.012,0.087,0.007,0.007,0.0,5.1,0.43
22:00,1.205,0.654,0.246,0.122,0.086,0.012,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.012,0.042,0.0,0.008,0.0,2.3,1.21
23:00,0.392,0.0,0.04,0.122,0.042,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094,0.009,0.011,0.0,0.0,0.007,0.0,0.1,0.38
TOTAL,29.077,7.472,3.23,2.509,2.538,0.89,0.507,0.375,0.261,0.0,0.288,0.123,0.046,7.916,0.219,0.033,1.039,0.29,0.28,0.93,0.356,0.592,36.0,129.4,28.96
