# HA energy export  date=2026-08-16  tz=America/New_York  rate=$0.29/kWh  hours=24
# groups: SEM_WHOLE | SEM_BRANCHES(partition) | KASA_STANDALONE(in Other) | KASA_SUBMETERED(subset of a SEM ckt; do NOT sum)
hour,sensor.sem_whole_home_energy,sensor.sem_ac_energy,sensor.sem_furnace_energy,sensor.sem_fridge_energy,sensor.sem_bedroom_office_energy,sensor.sem_family_room_energy,sensor.sem_master_suite_energy,sensor.sem_counter_1_energy,sensor.sem_counter_2_energy,sensor.sem_dishwasher_disposal_energy,sensor.sem_microwave_energy,sensor.sem_dining_kitchen_lights_energy,sensor.sem_garage_energy,sensor.sem_dryer_energy,sensor.sem_washer_energy,sensor.sem_laundry_bedroom_energy,sensor.dehumidifier_energy,sensor.hwh_today_s_consumption,sensor.basement_router_today_s_consumption,sensor.computer_outlet_today_s_consumption,sensor.tv_room_today_s_consumption,sensor.living_room_tv_sonos_homatics_today_s_consumption
00:00,0.223,0.0,0.042,0.074,0.033,0.005,0.009,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.008,0.011,0.0,0.0,0.0
01:00,0.338,0.0,0.043,0.072,0.032,0.006,0.01,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.116,0.009,0.011,0.0,0.0,0.0
02:00,0.205,0.0,0.043,0.056,0.033,0.005,0.009,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.008,0.01,0.0,0.0,0.0
03:00,0.201,0.0,0.042,0.055,0.033,0.005,0.01,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.009,0.011,0.0,0.0,0.0
04:00,0.342,0.0,0.042,0.075,0.033,0.005,0.009,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.119,0.008,0.011,0.0,0.0,0.0
05:00,0.219,0.0,0.042,0.068,0.033,0.006,0.01,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.009,0.011,0.0,0.0,0.0
06:00,0.199,0.0,0.042,0.051,0.032,0.005,0.009,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.008,0.011,0.0,0.0,0.0
07:00,0.279,0.0,0.042,0.064,0.033,0.005,0.01,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.062,0.009,0.01,0.0,0.0,0.0
08:00,0.282,0.0,0.043,0.071,0.033,0.006,0.009,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.062,0.009,0.011,0.0,0.0,0.0
09:00,0.198,0.0,0.042,0.051,0.032,0.005,0.01,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.008,0.011,0.0,0.0,0.0
10:00,0.207,0.0,0.042,0.058,0.033,0.005,0.009,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.009,0.011,0.0,0.0,0.0
11:00,0.34,0.0,0.042,0.072,0.032,0.005,0.01,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.118,0.008,0.011,0.0,0.0,0.0
12:00,0.257,0.0,0.042,0.109,0.033,0.006,0.009,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.009,0.01,0.0,0.0,0.0
13:00,0.376,0.0,0.042,0.231,0.033,0.005,0.01,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.008,0.011,0.0,0.0,0.0
14:00,0.367,0.0,0.042,0.094,0.032,0.005,0.009,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.118,0.008,0.011,0.0,0.0,0.0
15:00,0.226,0.0,0.041,0.08,0.033,0.005,0.01,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.009,0.011,0.0,0.0,0.0
16:00,0.218,0.0,0.043,0.071,0.033,0.006,0.009,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.008,0.011,0.0,0.0,0.0
17:00,0.334,0.0,0.042,0.068,0.032,0.005,0.01,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.117,0.009,0.01,0.0,0.0,0.0
18:00,0.212,0.0,0.042,0.066,0.033,0.005,0.009,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.008,0.011,0.0,0.0,0.0
19:00,0.213,0.0,0.042,0.062,0.033,0.009,0.01,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.008,0.011,0.0,0.0,0.0
20:00,0.352,0.0,0.042,0.063,0.033,0.024,0.009,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.12,0.009,0.011,0.0,0.0,0.0
21:00,0.228,0.0,0.043,0.062,0.033,0.024,0.01,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.008,0.011,0.0,0.0,0.0
22:00,0.211,0.0,0.042,0.061,0.032,0.005,0.009,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.001,0.009,0.01,0.0,0.0,0.0
23:00,0.341,0.0,0.042,0.07,0.033,0.005,0.01,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.121,0.008,0.011,0.0,0.0,0.0
TOTAL_kWh,6.368,0.0,1.012,1.804,0.785,0.167,0.228,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.954,0.203,0.259,0.0,0.0,0.0
