# HA energy export  date=2026-08-23  tz=America/New_York  rate=$0.29/kWh  hours=24
# groups: SEM_WHOLE | SEM_BRANCHES(partition) | KASA_STANDALONE(in Other) | KASA_SUBMETERED(subset of a SEM ckt; do NOT sum) | UTILITY(SDR; independent meters, NOT part of the SEM partition)
# utility units: sensor.gas_meter_volume=ft3  sensor.water_meter_volume=gal  sensor.electric_meter_energy=kWh   TOTAL row is per-column units, not all kWh
# gas therms=0.3914 at btu=1030.0 pf=1.0  sem_vs_util=0.45%
hour,sensor.sem_whole_home_energy,sensor.sem_ac_energy,sensor.sem_furnace_energy,sensor.sem_fridge_energy,sensor.sem_bedroom_office_energy,sensor.sem_family_room_energy,sensor.sem_master_suite_energy,sensor.sem_counter_1_energy,sensor.sem_counter_2_energy,sensor.sem_dishwasher_disposal_energy,sensor.sem_microwave_energy,sensor.sem_dining_kitchen_lights_energy,sensor.sem_garage_energy,sensor.sem_dryer_energy,sensor.sem_washer_energy,sensor.sem_laundry_bedroom_energy,sensor.dehumidifier_energy,sensor.hwh_today_s_consumption,sensor.basement_router_today_s_consumption,sensor.computer_outlet_today_s_consumption,sensor.tv_room_today_s_consumption,sensor.living_room_tv_sonos_homatics_today_s_consumption,sensor.gas_meter_volume,sensor.water_meter_volume,sensor.electric_meter_energy
00:00,0.244,0.0,0.043,0.061,0.044,0.018,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.011,0.0,0.007,0.012,0.0,0.1,0.24
01:00,0.26,0.0,0.043,0.065,0.045,0.013,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.009,0.011,0.0,0.008,0.008,0.0,0.0,0.26
02:00,0.336,0.0,0.042,0.047,0.044,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.008,0.01,0.0,0.007,0.007,0.0,0.1,0.34
03:00,0.237,0.0,0.043,0.057,0.048,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.011,0.0,0.008,0.008,0.0,1.4,0.23
04:00,0.246,0.0,0.043,0.071,0.045,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.011,0.0,0.007,0.007,0.0,0.0,0.25
05:00,0.362,0.0,0.043,0.058,0.045,0.012,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.01,0.011,0.0,0.007,0.007,0.0,1.4,0.36
06:00,0.583,0.0,0.043,0.048,0.047,0.034,0.024,0.0,0.2,0.0,0.098,0.011,0.0,0.0,0.0,0.0,0.006,0.021,0.01,0.0,0.008,0.021,4.0,8.0,0.57
07:00,0.474,0.0,0.043,0.068,0.084,0.102,0.021,0.0,0.049,0.0,0.02,0.022,0.0,0.0,0.0,0.0,0.0,0.017,0.011,0.028,0.008,0.079,2.0,1.5,0.48
08:00,0.413,0.0,0.043,0.066,0.127,0.013,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.012,0.012,0.071,0.007,0.007,0.0,6.3,0.4
09:00,0.375,0.0,0.043,0.048,0.126,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.008,0.011,0.073,0.008,0.008,0.0,1.4,0.37
