# HA energy export  date=2026-07-13  tz=America/New_York  rate=$0.29/kWh  hours=24
# groups: SEM_WHOLE | SEM_BRANCHES(partition) | KASA_STANDALONE(in Other) | KASA_SUBMETERED(subset of a SEM ckt; do NOT sum)
hour,sensor.sem_whole_home_energy,sensor.sem_ac_energy,sensor.sem_furnace_energy,sensor.sem_fridge_energy,sensor.sem_bedroom_office_energy,sensor.sem_family_room_energy,sensor.sem_master_suite_energy,sensor.sem_counter_1_energy,sensor.sem_counter_2_energy,sensor.sem_dishwasher_disposal_energy,sensor.sem_microwave_energy,sensor.sem_dining_kitchen_lights_energy,sensor.sem_garage_energy,sensor.sem_dryer_energy,sensor.sem_washer_energy,sensor.sem_laundry_bedroom_energy,sensor.dehumidifier_energy,sensor.hwh_today_s_consumption,sensor.basement_router_today_s_consumption,sensor.computer_outlet_today_s_consumption,sensor.tv_room_today_s_consumption,sensor.living_room_tv_sonos_homatics_today_s_consumption
00:00,0.961,0.526,0.22,0.104,0.023,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.007,0.011,0.0,0.0,0.007
01:00,0.392,0.0,0.043,0.1,0.023,0.018,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.131,0.007,0.011,0.0,0.0,0.013
02:00,0.854,0.0,0.042,0.099,0.025,0.013,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.59,0.007,0.011,0.0,0.0,0.008
03:00,0.857,0.0,0.043,0.099,0.024,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.593,0.007,0.01,0.0,0.0,0.007
04:00,0.828,0.0,0.043,0.067,0.023,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.594,0.006,0.011,0.0,0.0,0.008
05:00,0.68,0.0,0.043,0.057,0.023,0.012,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.458,0.008,0.011,0.0,0.0,0.007
06:00,0.64,0.0,0.042,0.052,0.023,0.076,0.014,0.0,0.222,0.0,0.125,0.008,0.0,0.0,0.0,0.009,0.0,0.022,0.011,0.0,0.0,0.069
07:00,0.565,0.0,0.043,0.223,0.049,0.095,0.01,0.0,0.055,0.0,0.02,0.002,0.0,0.0,0.0,0.009,0.0,0.015,0.011,0.026,0.0,0.088
08:00,0.346,0.0,0.042,0.11,0.096,0.013,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.007,0.011,0.072,0.0,0.007
09:00,1.937,1.218,0.385,0.08,0.097,0.013,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.012,0.012,0.073,0.0,0.008
10:00,0.556,0.106,0.074,0.095,0.111,0.013,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.009,0.011,0.08,0.007,0.007
11:00,2.198,1.432,0.424,0.114,0.111,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.006,0.011,0.08,0.007,0.013
12:00,0.707,0.264,0.115,0.126,0.055,0.013,0.02,0.0,0.003,0.0,0.036,0.0,0.0,0.0,0.0,0.009,0.0,0.011,0.011,0.025,0.007,0.008
13:00,2.17,1.224,0.375,0.116,0.075,0.013,0.02,0.128,0.004,0.0,0.0,0.006,0.034,0.0,0.077,0.012,0.0,0.013,0.018,0.044,0.007,0.007
14:00,5.924,1.706,0.515,0.114,0.051,0.014,0.02,0.103,0.0,0.0,0.0,0.019,0.051,3.204,0.0,0.011,0.0,0.019,0.021,0.021,0.007,0.008
15:00,0.572,0.13,0.081,0.114,0.056,0.013,0.019,0.0,0.0,0.001,0.0,0.0,0.05,0.02,0.0,0.011,0.0,0.014,0.017,0.025,0.007,0.007
16:00,2.919,1.99,0.572,0.113,0.078,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.012,0.0,0.009,0.013,0.046,0.007,0.007
17:00,0.865,0.0,0.041,0.113,0.399,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.01,0.184,0.014,0.011,0.077,0.295,0.025
18:00,3.108,1.598,0.489,0.117,0.075,0.105,0.02,0.0,0.0,0.0,0.0,0.018,0.003,0.0,0.0,0.009,0.579,0.02,0.011,0.039,0.01,0.094
19:00,1.087,0.0,0.041,0.116,0.129,0.116,0.02,0.0,0.0,0.0,0.0,0.005,0.001,0.0,0.0,0.01,0.585,0.007,0.012,0.076,0.007,0.09
20:00,2.463,1.048,0.354,0.119,0.119,0.127,0.019,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.009,0.586,0.008,0.011,0.073,0.007,0.089
21:00,2.419,0.87,0.301,0.112,0.121,0.017,0.048,0.0,0.0,0.449,0.0,0.003,0.0,0.0,0.0,0.029,0.393,0.011,0.012,0.075,0.007,0.008
22:00,0.498,0.0,0.041,0.098,0.054,0.012,0.023,0.0,0.0,0.207,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.009,0.011,0.027,0.0,0.008
23:00,1.411,0.872,0.306,0.1,0.023,0.013,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.007,0.01,0.0,0.0,0.007
TOTAL_kWh,34.957,12.984,4.675,2.558,1.863,0.797,0.482,0.231,0.284,0.657,0.181,0.064,0.176,3.224,0.077,0.251,4.693,0.255,0.29,0.859,0.375,0.6
