# HA energy export  date=2026-06-30  tz=America/New_York  rate=$0.29/kWh  hours=24
# groups: SEM_WHOLE | SEM_BRANCHES(partition) | KASA_STANDALONE(in Other) | KASA_SUBMETERED(subset of a SEM ckt; do NOT sum)
hour,sensor.sem_whole_home_energy,sensor.sem_ac_energy,sensor.sem_furnace_energy,sensor.sem_fridge_energy,sensor.sem_bedroom_office_energy,sensor.sem_family_room_energy,sensor.sem_master_suite_energy,sensor.sem_counter_1_energy,sensor.sem_counter_2_energy,sensor.sem_dishwasher_disposal_energy,sensor.sem_microwave_energy,sensor.sem_dining_kitchen_lights_energy,sensor.sem_garage_energy,sensor.sem_dryer_energy,sensor.sem_washer_energy,sensor.sem_laundry_bedroom_energy,sensor.dehumidifier_energy,sensor.hwh_today_s_consumption,sensor.basement_router_today_s_consumption,sensor.computer_outlet_today_s_consumption,sensor.tv_room_today_s_consumption,sensor.living_room_tv_sonos_homatics_today_s_consumption
00:00,1.269,0.756,0.279,0.12,0.025,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.01,0.0,0.0,0.007
01:00,0.271,0.0,0.041,0.117,0.024,0.018,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.011,0.0,0.0,0.013
02:00,0.264,0.0,0.043,0.114,0.025,0.014,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.01,0.0,0.0,0.008
03:00,1.227,0.768,0.284,0.06,0.027,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.011,0.0,0.0,0.007
04:00,0.207,0.0,0.042,0.055,0.025,0.013,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.01,0.0,0.0,0.008
05:00,0.196,0.0,0.043,0.047,0.025,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.011,0.0,0.0,0.007
06:00,0.658,0.0,0.042,0.059,0.024,0.084,0.023,0.0,0.229,0.0,0.114,0.023,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.077
07:00,0.44,0.0,0.041,0.069,0.048,0.096,0.044,0.0,0.054,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.011,0.022,0.0,0.089
08:00,0.929,0.468,0.176,0.069,0.106,0.013,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.011,0.08,0.0,0.007
09:00,0.724,0.332,0.141,0.064,0.103,0.013,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.011,0.078,0.0,0.007
10:00,1.2,0.268,0.114,0.057,0.11,0.013,0.011,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.502,0.004,0.011,0.077,0.007,0.008
11:00,1.806,0.77,0.249,0.054,0.063,0.017,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.576,0.003,0.011,0.03,0.007,0.011
12:00,2.384,1.18,0.345,0.101,0.068,0.014,0.01,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.575,0.008,0.01,0.036,0.007,0.01
13:00,2.496,1.236,0.364,0.113,0.09,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.574,0.007,0.011,0.057,0.007,0.007
14:00,0.454,0.0,0.042,0.117,0.108,0.013,0.01,0.002,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.024,0.011,0.075,0.007,0.007
15:00,2.769,1.574,0.478,0.12,0.072,0.013,0.01,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.011,0.039,0.008,0.008
16:00,2.501,1.414,0.432,0.098,0.264,0.013,0.016,0.0,0.0,0.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.011,0.072,0.165,0.007
17:00,1.285,0.5,0.184,0.1,0.347,0.062,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.011,0.061,0.259,0.056
18:00,2.534,1.558,0.474,0.099,0.067,0.108,0.02,0.081,0.0,0.001,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.024,0.011,0.034,0.008,0.094
19:00,0.464,0.0,0.042,0.12,0.108,0.114,0.02,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.008,0.011,0.074,0.007,0.089
20:00,1.312,0.686,0.232,0.12,0.086,0.105,0.02,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.007,0.011,0.047,0.008,0.071
21:00,1.111,0.534,0.202,0.119,0.12,0.018,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.011,0.07,0.007,0.011
22:00,0.287,0.0,0.042,0.113,0.044,0.013,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.01,0.017,0.0,0.007
23:00,2.346,1.596,0.522,0.103,0.024,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.011,0.0,0.0,0.007
TOTAL_kWh,29.134,13.64,4.854,2.208,2.003,0.819,0.461,0.132,0.283,0.625,0.154,0.074,0.022,0.0,0.0,0.0,2.296,0.209,0.258,0.869,0.497,0.623
