# HA energy export  date=2026-06-29  tz=America/New_York  rate=$0.29/kWh  hours=24
# groups: SEM_WHOLE | SEM_BRANCHES(partition) | KASA_STANDALONE(in Other) | KASA_SUBMETERED(subset of a SEM ckt; do NOT sum)
hour,sensor.sem_whole_home_energy,sensor.sem_ac_energy,sensor.sem_furnace_energy,sensor.sem_fridge_energy,sensor.sem_bedroom_office_energy,sensor.sem_family_room_energy,sensor.sem_master_suite_energy,sensor.sem_counter_1_energy,sensor.sem_counter_2_energy,sensor.sem_dishwasher_disposal_energy,sensor.sem_microwave_energy,sensor.sem_dining_kitchen_lights_energy,sensor.sem_garage_energy,sensor.sem_dryer_energy,sensor.sem_washer_energy,sensor.sem_laundry_bedroom_energy,sensor.dehumidifier_energy,sensor.hwh_today_s_consumption,sensor.basement_router_today_s_consumption,sensor.computer_outlet_today_s_consumption,sensor.tv_room_today_s_consumption,sensor.living_room_tv_sonos_homatics_today_s_consumption
00:00,0.211,0.0,0.043,0.064,0.024,0.012,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008
01:00,0.524,0.0,0.042,0.05,0.025,0.019,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313,0.0,0.0,0.0,0.0,0.013
02:00,0.816,0.0,0.042,0.067,0.025,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.589,0.0,0.0,0.0,0.0,0.008
03:00,0.196,0.0,0.043,0.046,0.027,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.007
04:00,0.221,0.0,0.043,0.072,0.025,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007
05:00,0.206,0.0,0.042,0.061,0.025,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008
06:00,0.61,0.0,0.042,0.048,0.025,0.085,0.024,0.0,0.221,0.001,0.109,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077
07:00,0.694,0.0,0.043,0.072,0.055,0.092,0.02,0.0,0.053,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.255,0.0,0.0,0.03,0.0,0.084
08:00,0.916,0.0,0.042,0.063,0.102,0.012,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.0,0.0,0.076,0.0,0.008
09:00,1.36,0.514,0.183,0.06,0.106,0.014,0.048,0.0,0.002,0.0,0.02,0.0,0.0,0.0,0.043,0.002,0.293,0.0,0.0,0.079,0.0,0.007
10:00,0.885,0.344,0.143,0.052,0.114,0.013,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.0,0.0,0.0,0.0,0.081,0.008,0.008
11:00,1.312,0.8,0.248,0.072,0.104,0.018,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.007,0.013
12:00,3.09,0.962,0.285,0.07,0.073,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.591,0.0,0.007,0.0,0.0,0.0,0.039,0.008,0.007
13:00,3.984,1.222,0.363,0.091,0.069,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.01,2.133,0.0,0.0,0.0,0.0,0.0,0.036,0.007,0.008
14:00,1.173,0.648,0.208,0.115,0.076,0.013,0.011,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.008,0.007
15:00,1.448,0.872,0.278,0.099,0.108,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.008,0.0,0.075,0.008,0.008
16:00,2.422,1.138,0.336,0.101,0.106,0.014,0.016,0.0,0.0,0.0,0.0,0.0,0.001,0.633,0.0,0.001,0.0,0.017,0.011,0.072,0.007,0.007
17:00,4.187,2.424,0.69,0.101,0.261,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.551,0.007,0.011,0.035,0.198,0.044
18:00,1.22,0.0,0.042,0.124,0.071,0.104,0.019,0.039,0.0,0.0,0.126,0.047,0.0,0.0,0.0,0.0,0.575,0.02,0.011,0.039,0.008,0.096
19:00,3.463,1.762,0.543,0.236,0.113,0.111,0.02,0.004,0.0,0.001,0.0,0.015,0.0,0.0,0.0,0.0,0.576,0.014,0.011,0.079,0.007,0.092
20:00,0.999,0.0,0.042,0.119,0.074,0.104,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.579,0.003,0.011,0.041,0.008,0.069
21:00,2.714,1.768,0.553,0.124,0.122,0.017,0.037,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.008,0.012,0.004,0.011,0.073,0.008,0.008
22:00,0.375,0.064,0.063,0.118,0.046,0.013,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.01,0.019,0.0,0.007
23:00,0.515,0.186,0.101,0.122,0.025,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.011,0.0,0.0,0.008
TOTAL_kWh,33.541,12.704,4.46,2.147,1.801,0.795,0.52,0.043,0.276,0.002,0.295,0.069,0.045,4.357,0.092,0.019,4.33,0.079,0.087,0.888,0.282,0.609
