# HA energy export  date=2026-07-04  tz=America/New_York  rate=$0.29/kWh  hours=24
# groups: SEM_WHOLE | SEM_BRANCHES(partition) | KASA_STANDALONE(in Other) | KASA_SUBMETERED(subset of a SEM ckt; do NOT sum)
hour,sensor.sem_whole_home_energy,sensor.sem_ac_energy,sensor.sem_furnace_energy,sensor.sem_fridge_energy,sensor.sem_bedroom_office_energy,sensor.sem_family_room_energy,sensor.sem_master_suite_energy,sensor.sem_counter_1_energy,sensor.sem_counter_2_energy,sensor.sem_dishwasher_disposal_energy,sensor.sem_microwave_energy,sensor.sem_dining_kitchen_lights_energy,sensor.sem_garage_energy,sensor.sem_dryer_energy,sensor.sem_washer_energy,sensor.sem_laundry_bedroom_energy,sensor.dehumidifier_energy,sensor.hwh_today_s_consumption,sensor.basement_router_today_s_consumption,sensor.computer_outlet_today_s_consumption,sensor.tv_room_today_s_consumption,sensor.living_room_tv_sonos_homatics_today_s_consumption
00:00,1.848,1.228,0.374,0.123,0.024,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.01,0.0,0.0,0.008
01:00,0.689,0.318,0.131,0.122,0.025,0.019,0.019,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.011,0.0,0.0,0.013
02:00,2.229,1.524,0.467,0.114,0.024,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.01,0.0,0.0,0.008
03:00,0.275,0.0,0.041,0.12,0.024,0.013,0.019,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.011,0.0,0.0,0.007
04:00,0.766,0.378,0.15,0.119,0.025,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.011,0.0,0.0,0.007
05:00,1.622,1.056,0.335,0.111,0.024,0.013,0.019,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.01,0.0,0.0,0.008
06:00,0.714,0.0,0.041,0.104,0.025,0.09,0.023,0.0,0.23,0.0,0.123,0.013,0.0,0.0,0.0,0.0,0.0,0.018,0.011,0.0,0.0,0.083
07:00,0.406,0.0,0.042,0.096,0.068,0.074,0.018,0.0,0.035,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.01,0.043,0.0,0.066
08:00,1.692,1.066,0.324,0.098,0.099,0.013,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.011,0.073,0.0,0.008
09:00,1.982,1.312,0.381,0.098,0.101,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.011,0.075,0.0,0.007
10:00,0.315,0.0,0.041,0.087,0.106,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.011,0.074,0.007,0.008
11:00,0.597,0.198,0.089,0.112,0.105,0.019,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.011,0.072,0.007,0.013
12:00,4.117,2.958,0.78,0.103,0.072,0.013,0.019,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.011,0.041,0.006,0.007
13:00,1.72,0.966,0.287,0.121,0.102,0.013,0.028,0.141,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.009,0.011,0.069,0.007,0.008
14:00,4.06,2.972,0.78,0.096,0.103,0.013,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.011,0.07,0.007,0.007
15:00,2.413,1.596,0.436,0.102,0.104,0.019,0.01,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.011,0.072,0.007,0.008
16:00,2.266,1.538,0.426,0.099,0.104,0.022,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.011,0.072,0.007,0.007
17:00,1.393,0.756,0.235,0.12,0.098,0.101,0.01,0.001,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.019,0.011,0.065,0.007,0.084
18:00,0.528,0.0,0.041,0.122,0.076,0.12,0.01,0.014,0.0,0.0,0.054,0.025,0.0,0.0,0.0,0.0,0.0,0.019,0.011,0.044,0.007,0.09
19:00,3.978,2.714,0.782,0.115,0.112,0.119,0.009,0.005,0.0,0.0,0.0,0.041,0.002,0.0,0.0,0.0,0.0,0.01,0.011,0.072,0.007,0.085
20:00,1.398,0.804,0.266,0.089,0.085,0.089,0.008,0.005,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.007,0.009,0.051,0.006,0.059
21:00,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0
22:00,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
23:00,0.0,0.0,0.0,0.611,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.0,0.0,0.0
TOTAL_kWh,35.008,21.384,6.449,3.023,1.544,0.815,0.322,0.329,0.265,0.0,0.187,0.082,0.006,0.0,0.0,0.0,0.0,0.22,0.285,0.893,0.075,0.591
