# HA energy export  date=2026-09-07  tz=America/New_York  rate=$0.29/kWh  hours=24
# groups: SEM_WHOLE | SEM_BRANCHES(partition) | KASA_STANDALONE(in Other) | KASA_SUBMETERED(subset of a SEM ckt; do NOT sum) | UTILITY(SDR; independent meters, NOT part of the SEM partition)
# utility units: sensor.gas_meter_volume=ft3  sensor.water_meter_volume=gal  sensor.electric_meter_energy=kWh   TOTAL row is per-column units, not all kWh
# gas therms=0.309 at btu=1030.0 pf=1.0  sem_vs_util=0.22%
hour,sensor.sem_whole_home_energy,sensor.sem_ac_energy,sensor.sem_furnace_energy,sensor.sem_fridge_energy,sensor.sem_bedroom_office_energy,sensor.sem_family_room_energy,sensor.sem_master_suite_energy,sensor.sem_counter_1_energy,sensor.sem_counter_2_energy,sensor.sem_dishwasher_disposal_energy,sensor.sem_microwave_energy,sensor.sem_dining_kitchen_lights_energy,sensor.sem_garage_energy,sensor.sem_dryer_energy,sensor.sem_washer_energy,sensor.sem_laundry_bedroom_energy,sensor.dehumidifier_energy,sensor.hwh_today_s_consumption,sensor.basement_router_today_s_consumption,sensor.computer_outlet_today_s_consumption,sensor.tv_room_today_s_consumption,sensor.living_room_tv_sonos_homatics_today_s_consumption,sensor.gas_meter_volume,sensor.water_meter_volume,sensor.electric_meter_energy
00:00,0.301,0.0,0.043,0.113,0.038,0.018,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.011,0.0,0.0,0.012,0.0,0.1,0.3
01:00,0.423,0.0,0.042,0.126,0.039,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.009,0.011,0.0,0.0,0.008,0.0,0.1,0.42
02:00,0.305,0.0,0.043,0.119,0.039,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.011,0.0,0.0,0.007,0.0,1.3,0.3
03:00,0.302,0.0,0.043,0.116,0.041,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.011,0.0,0.0,0.008,0.0,0.1,0.31
04:00,0.299,0.0,0.042,0.117,0.039,0.012,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.011,0.0,0.0,0.007,0.0,0.1,0.3
05:00,0.277,0.0,0.043,0.09,0.039,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.011,0.0,0.0,0.007,0.0,0.1,0.28
06:00,0.36,0.0,0.042,0.057,0.039,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108,0.017,0.011,0.0,0.0,0.008,2.0,0.0,0.36
07:00,0.701,0.0,0.043,0.063,0.227,0.062,0.015,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.011,0.024,0.162,0.054,4.0,9.7,0.7
08:00,0.762,0.0,0.042,0.069,0.46,0.013,0.043,0.0,0.0,0.0,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.011,0.069,0.348,0.008,2.0,11.3,0.76
09:00,0.353,0.0,0.041,0.069,0.122,0.013,0.01,0.005,0.001,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.012,0.074,0.007,0.007,2.0,5.2,0.35
10:00,0.408,0.0,0.042,0.078,0.12,0.013,0.01,0.068,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.011,0.071,0.008,0.008,4.0,5.9,0.41
11:00,0.531,0.0,0.042,0.114,0.134,0.018,0.026,0.0,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0.013,0.011,0.085,0.008,0.012,4.0,9.4,0.52
12:00,0.354,0.0,0.041,0.121,0.105,0.013,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.011,0.057,0.007,0.007,0.0,0.5,0.36
13:00,0.385,0.0,0.042,0.12,0.111,0.013,0.011,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.011,0.012,0.063,0.008,0.008,0.0,3.4,0.38
14:00,0.372,0.0,0.042,0.114,0.133,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.011,0.081,0.008,0.007,2.0,0.2,0.37
15:00,0.509,0.0,0.042,0.119,0.142,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112,0.017,0.011,0.087,0.007,0.007,2.0,1.4,0.51
16:00,0.372,0.0,0.042,0.115,0.137,0.013,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.011,0.088,0.008,0.008,0.0,0.1,0.37
17:00,0.525,0.0,0.042,0.097,0.3,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.011,0.084,0.166,0.007,2.0,0.2,0.52
18:00,0.55,0.0,0.041,0.086,0.123,0.116,0.01,0.0,0.0,0.0,0.061,0.046,0.0,0.0,0.0,0.0,0.0,0.021,0.012,0.072,0.008,0.092,4.0,2.1,0.55
19:00,0.608,0.0,0.042,0.118,0.14,0.112,0.01,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.122,0.009,0.011,0.084,0.008,0.08,0.0,1.5,0.61
20:00,0.43,0.0,0.043,0.121,0.102,0.092,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.01,0.011,0.046,0.007,0.067,0.0,2.0,0.42
21:00,0.434,0.0,0.041,0.121,0.138,0.013,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.011,0.012,0.077,0.008,0.007,2.0,3.7,0.44
22:00,0.461,0.0,0.042,0.119,0.096,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112,0.008,0.011,0.051,0.0,0.008,0.0,2.4,0.46
23:00,0.301,0.0,0.042,0.114,0.058,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.011,0.019,0.0,0.007,0.0,0.1,0.3
TOTAL,10.323,0.0,1.01,2.496,2.922,0.651,0.431,0.083,0.008,0.001,0.342,0.05,0.023,0.0,0.0,0.01,0.683,0.285,0.268,1.132,0.768,0.451,30.0,60.9,10.3
