# HA energy export  date=2026-08-28  tz=America/New_York  rate=$0.29/kWh  hours=24
# groups: SEM_WHOLE | SEM_BRANCHES(partition) | KASA_STANDALONE(in Other) | KASA_SUBMETERED(subset of a SEM ckt; do NOT sum) | UTILITY(SDR; independent meters, NOT part of the SEM partition)
# utility units: sensor.gas_meter_volume=ft3  sensor.water_meter_volume=gal  sensor.electric_meter_energy=kWh   TOTAL row is per-column units, not all kWh
# gas therms=0.2678 at btu=1030.0 pf=1.0  sem_vs_util=0.35%
hour,sensor.sem_whole_home_energy,sensor.sem_ac_energy,sensor.sem_furnace_energy,sensor.sem_fridge_energy,sensor.sem_bedroom_office_energy,sensor.sem_family_room_energy,sensor.sem_master_suite_energy,sensor.sem_counter_1_energy,sensor.sem_counter_2_energy,sensor.sem_dishwasher_disposal_energy,sensor.sem_microwave_energy,sensor.sem_dining_kitchen_lights_energy,sensor.sem_garage_energy,sensor.sem_dryer_energy,sensor.sem_washer_energy,sensor.sem_laundry_bedroom_energy,sensor.dehumidifier_energy,sensor.hwh_today_s_consumption,sensor.basement_router_today_s_consumption,sensor.computer_outlet_today_s_consumption,sensor.tv_room_today_s_consumption,sensor.living_room_tv_sonos_homatics_today_s_consumption,sensor.gas_meter_volume,sensor.water_meter_volume,sensor.electric_meter_energy
10:00,0.314,0.0,0.041,0.059,0.13,0.012,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.012,0.084,0.007,0.008,0.0,3.3,0.31
11:00,0.297,0.0,0.041,0.049,0.122,0.018,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.011,0.076,0.008,0.012,0.0,0.4,0.3
12:00,0.454,0.0,0.041,0.069,0.129,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131,0.008,0.011,0.082,0.008,0.008,0.0,1.4,0.44
13:00,1.503,0.94,0.3,0.066,0.098,0.013,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.011,0.053,0.007,0.007,0.0,0.1,1.5
14:00,1.372,0.824,0.271,0.086,0.093,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.012,0.047,0.008,0.008,4.0,1.7,1.37
15:00,0.49,0.0,0.04,0.115,0.081,0.012,0.01,0.0,0.0,0.0,0.0,0.008,0.026,0.0,0.0,0.0,0.112,0.022,0.015,0.036,0.007,0.007,2.0,2.9,0.47
16:00,2.753,1.834,0.551,0.112,0.106,0.036,0.019,0.0,0.0,0.0,0.0,0.001,0.013,0.0,0.0,0.0,0.0,0.01,0.02,0.06,0.008,0.03,0.0,0.2,2.76
17:00,0.879,0.0,0.04,0.105,0.329,0.092,0.019,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.021,0.025,0.263,0.081,6.0,0.2,0.88
18:00,0.809,0.0,0.041,0.118,0.078,0.131,0.02,0.194,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.133,0.02,0.016,0.033,0.008,0.097,6.0,5.1,0.81
19:00,2.434,1.462,0.473,0.103,0.122,0.151,0.019,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.009,0.011,0.071,0.007,0.089,0.0,2.5,2.43
20:00,1.691,0.924,0.313,0.119,0.101,0.124,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.009,0.011,0.048,0.008,0.076,0.0,0.3,1.64
21:00,0.757,0.228,0.113,0.099,0.138,0.013,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.046,0.009,0.012,0.078,0.008,0.008,2.0,3.2,0.8
22:00,0.722,0.246,0.116,0.106,0.077,0.013,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082,0.008,0.011,0.035,0.0,0.007,0.0,2.5,0.7
23:00,1.036,0.576,0.221,0.108,0.038,0.012,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.011,0.0,0.0,0.008,0.0,0.1,1.05
TOTAL,20.462,8.232,3.375,1.937,2.199,0.913,0.394,0.416,0.245,0.0,0.14,0.051,0.039,0.0,0.0,0.017,0.869,0.276,0.295,0.905,0.347,0.626,26.0,50.1,20.39
