# HA energy export  date=2026-09-09  tz=America/New_York  rate=$0.29/kWh  hours=24
# groups: SEM_WHOLE | SEM_BRANCHES(partition) | KASA_STANDALONE(in Other) | KASA_SUBMETERED(subset of a SEM ckt; do NOT sum) | UTILITY(SDR; independent meters, NOT part of the SEM partition)
# utility units: sensor.gas_meter_volume=ft3  sensor.water_meter_volume=gal  sensor.electric_meter_energy=kWh   TOTAL row is per-column units, not all kWh
# gas therms=0.2472 at btu=1030.0 pf=1.0  sem_vs_util=0.47%
hour,sensor.sem_whole_home_energy,sensor.sem_ac_energy,sensor.sem_furnace_energy,sensor.sem_fridge_energy,sensor.sem_bedroom_office_energy,sensor.sem_family_room_energy,sensor.sem_master_suite_energy,sensor.sem_counter_1_energy,sensor.sem_counter_2_energy,sensor.sem_dishwasher_disposal_energy,sensor.sem_microwave_energy,sensor.sem_dining_kitchen_lights_energy,sensor.sem_garage_energy,sensor.sem_dryer_energy,sensor.sem_washer_energy,sensor.sem_laundry_bedroom_energy,sensor.dehumidifier_energy,sensor.hwh_today_s_consumption,sensor.basement_router_today_s_consumption,sensor.computer_outlet_today_s_consumption,sensor.tv_room_today_s_consumption,sensor.living_room_tv_sonos_homatics_today_s_consumption,sensor.gas_meter_volume,sensor.water_meter_volume,sensor.electric_meter_energy
10:00,0.519,0.0,0.042,0.108,0.126,0.013,0.011,0.0,0.001,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.138,0.01,0.012,0.076,0.009,0.007,0.0,5.6,0.52
11:00,0.379,0.0,0.042,0.107,0.144,0.018,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.011,0.096,0.008,0.013,2.0,3.2,0.38
12:00,0.363,0.0,0.041,0.11,0.122,0.012,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.011,0.074,0.008,0.007,0.0,3.3,0.36
13:00,0.895,0.392,0.15,0.111,0.095,0.013,0.01,0.0,0.004,0.0,0.0,0.052,0.0,0.0,0.0,0.0,0.0,0.013,0.011,0.047,0.007,0.008,0.0,3.0,0.87
14:00,1.2,0.25,0.11,0.113,0.142,0.013,0.183,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.148,0.135,0.018,0.012,0.094,0.008,0.007,4.0,7.5,1.2
15:00,1.319,0.68,0.236,0.101,0.172,0.013,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.011,0.123,0.008,0.007,6.0,17.7,1.29
16:00,0.787,0.262,0.113,0.117,0.106,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.011,0.058,0.007,0.008,0.0,0.2,0.82
17:00,0.297,0.0,0.042,0.104,0.067,0.013,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.011,0.019,0.008,0.007,2.0,0.1,0.3
18:00,0.286,0.0,0.041,0.095,0.065,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.011,0.018,0.007,0.008,2.0,0.1,0.28
19:00,0.376,0.0,0.042,0.046,0.065,0.028,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128,0.008,0.011,0.017,0.008,0.007,0.0,0.1,0.38
20:00,1.26,0.706,0.255,0.089,0.066,0.069,0.01,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.009,0.011,0.017,0.007,0.043,0.0,0.2,1.25
21:00,1.17,0.57,0.206,0.116,0.093,0.087,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.01,0.011,0.04,0.008,0.066,0.0,3.7,1.17
22:00,0.614,0.186,0.093,0.101,0.152,0.013,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.008,0.012,0.103,0.0,0.007,0.0,0.1,0.62
23:00,1.18,0.608,0.221,0.048,0.073,0.013,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128,0.009,0.011,0.031,0.0,0.007,0.0,2.4,1.16
TOTAL,14.448,3.654,2.055,1.972,2.382,0.607,0.597,0.0,0.257,0.0,0.179,0.06,0.0,0.0,0.0,0.157,1.002,0.281,0.267,1.002,0.397,0.394,24.0,65.9,14.38
