# HA energy export  date=2026-09-19  tz=America/New_York  rate=$0.29/kWh  hours=24
# groups: SEM_WHOLE | SEM_BRANCHES(partition) | KASA_STANDALONE(in Other) | KASA_SUBMETERED(subset of a SEM ckt; do NOT sum) | UTILITY(SDR; independent meters, NOT part of the SEM partition)
# utility units: sensor.gas_meter_volume=ft3  sensor.water_meter_volume=gal  sensor.electric_meter_energy=kWh   TOTAL row is per-column units, not all kWh
# gas therms=0.412 at btu=1030.0 pf=1.0  sem_vs_util=0.6%
hour,sensor.sem_whole_home_energy,sensor.sem_ac_energy,sensor.sem_furnace_energy,sensor.sem_fridge_energy,sensor.sem_bedroom_office_energy,sensor.sem_family_room_energy,sensor.sem_master_suite_energy,sensor.sem_counter_1_energy,sensor.sem_counter_2_energy,sensor.sem_dishwasher_disposal_energy,sensor.sem_microwave_energy,sensor.sem_dining_kitchen_lights_energy,sensor.sem_garage_energy,sensor.sem_dryer_energy,sensor.sem_washer_energy,sensor.sem_laundry_bedroom_energy,sensor.dehumidifier_energy,sensor.hwh_today_s_consumption,sensor.basement_router_today_s_consumption,sensor.computer_outlet_today_s_consumption,sensor.tv_room_today_s_consumption,sensor.living_room_tv_sonos_homatics_today_s_consumption,sensor.gas_meter_volume,sensor.water_meter_volume,sensor.electric_meter_energy
00:00,0.23,0.0,0.043,0.057,0.038,0.015,0.021,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.011,0.0,0.0,0.009,0.0,0.1,0.23
01:00,0.361,0.0,0.043,0.058,0.038,0.016,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122,0.009,0.011,0.0,0.0,0.011,0.0,0.0,0.35
02:00,0.221,0.0,0.043,0.045,0.038,0.013,0.02,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.011,0.0,0.0,0.007,0.0,0.0,0.22
03:00,0.248,0.0,0.043,0.073,0.041,0.012,0.02,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.011,0.0,0.0,0.008,0.0,0.0,0.25
04:00,0.944,0.524,0.219,0.065,0.04,0.013,0.02,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.011,0.0,0.0,0.007,0.0,0.1,0.94
05:00,0.337,0.0,0.043,0.047,0.038,0.013,0.02,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109,0.011,0.011,0.0,0.0,0.007,0.0,0.1,0.33
06:00,0.59,0.0,0.043,0.069,0.038,0.013,0.023,0.002,0.196,0.0,0.127,0.009,0.0,0.0,0.0,0.0,0.0,0.021,0.011,0.0,0.0,0.008,4.0,8.6,0.58
07:00,0.425,0.0,0.042,0.067,0.067,0.091,0.025,0.0,0.049,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.011,0.028,0.0,0.083,0.0,2.7,0.43
08:00,0.294,0.0,0.043,0.045,0.117,0.012,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.011,0.079,0.0,0.007,2.0,5.6,0.29
09:00,0.365,0.0,0.043,0.067,0.11,0.013,0.01,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.011,0.071,0.0,0.007,0.0,5.9,0.37
