# HA energy export  date=2026-07-17  tz=America/New_York  rate=$0.29/kWh  hours=24
# groups: SEM_WHOLE | SEM_BRANCHES(partition) | KASA_STANDALONE(in Other) | KASA_SUBMETERED(subset of a SEM ckt; do NOT sum)
hour,sensor.sem_whole_home_energy,sensor.sem_ac_energy,sensor.sem_furnace_energy,sensor.sem_fridge_energy,sensor.sem_bedroom_office_energy,sensor.sem_family_room_energy,sensor.sem_master_suite_energy,sensor.sem_counter_1_energy,sensor.sem_counter_2_energy,sensor.sem_dishwasher_disposal_energy,sensor.sem_microwave_energy,sensor.sem_dining_kitchen_lights_energy,sensor.sem_garage_energy,sensor.sem_dryer_energy,sensor.sem_washer_energy,sensor.sem_laundry_bedroom_energy,sensor.dehumidifier_energy,sensor.hwh_today_s_consumption,sensor.basement_router_today_s_consumption,sensor.computer_outlet_today_s_consumption,sensor.tv_room_today_s_consumption,sensor.living_room_tv_sonos_homatics_today_s_consumption
00:00,0.9,0.33,0.146,0.062,0.023,0.013,0.009,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.247,0.007,0.011,0.0,0.0,0.008
01:00,1.139,0.248,0.123,0.049,0.023,0.018,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.592,0.007,0.01,0.0,0.0,0.013
02:00,1.178,0.274,0.127,0.059,0.024,0.013,0.01,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.595,0.007,0.011,0.0,0.0,0.007
03:00,1.24,0.31,0.142,0.072,0.025,0.013,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.594,0.007,0.011,0.0,0.0,0.007
04:00,0.546,0.0,0.041,0.056,0.023,0.013,0.01,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.339,0.008,0.011,0.0,0.0,0.008
05:00,0.198,0.0,0.042,0.052,0.022,0.012,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.008,0.011,0.0,0.0,0.007
06:00,0.659,0.0,0.041,0.071,0.023,0.068,0.013,0.0,0.228,0.0,0.135,0.002,0.0,0.0,0.0,0.008,0.0,0.019,0.011,0.0,0.0,0.061
07:00,0.391,0.0,0.04,0.065,0.064,0.075,0.023,0.0,0.036,0.0,0.018,0.0,0.0,0.0,0.0,0.008,0.0,0.015,0.011,0.041,0.0,0.068
08:00,0.297,0.0,0.033,0.049,0.088,0.01,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.01,0.009,0.067,0.0,0.006
09:00,0.5,0.0,0.049,0.115,0.133,0.015,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.011,0.013,0.095,0.0,0.009
10:00,1.032,0.488,0.185,0.114,0.125,0.013,0.01,0.029,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.007,0.011,0.084,0.007,0.007
11:00,0.868,0.272,0.127,0.268,0.113,0.019,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.011,0.073,0.007,0.014
12:00,0.715,0.0,0.041,0.102,0.118,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364,0.007,0.011,0.077,0.006,0.007
13:00,1.971,0.79,0.255,0.12,0.074,0.012,0.01,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.588,0.008,0.011,0.032,0.007,0.008
14:00,1.663,0.4,0.158,0.119,0.07,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.588,0.015,0.011,0.031,0.007,0.007
15:00,2.214,0.948,0.294,0.119,0.086,0.017,0.009,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.588,0.015,0.011,0.045,0.007,0.007
16:00,2.57,1.518,0.461,0.119,0.125,0.028,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217,0.011,0.011,0.084,0.007,0.008
17:00,2.592,1.396,0.432,0.114,0.217,0.087,0.011,0.249,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.018,0.011,0.067,0.116,0.064
18:00,0.673,0.026,0.05,0.119,0.08,0.112,0.01,0.189,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.018,0.01,0.039,0.008,0.095
19:00,1.698,0.93,0.323,0.12,0.115,0.121,0.009,0.0,0.0,0.0,0.0,0.008,0.006,0.0,0.0,0.0,0.0,0.007,0.011,0.074,0.007,0.091
20:00,1.347,0.724,0.254,0.115,0.074,0.112,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.008,0.011,0.033,0.007,0.084
21:00,1.433,0.722,0.28,0.114,0.142,0.014,0.052,0.01,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.018,0.0,0.009,0.011,0.087,0.006,0.008
22:00,0.335,0.0,0.041,0.108,0.09,0.012,0.022,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.011,0.051,0.001,0.007
23:00,1.024,0.576,0.221,0.098,0.032,0.013,0.019,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.01,0.0,0.0,0.008
TOTAL_kWh,27.183,9.952,3.906,2.399,1.909,0.836,0.411,0.497,0.267,0.0,0.153,0.033,0.067,0.0,0.0,0.092,4.712,0.244,0.261,0.98,0.193,0.609
