# HA energy export  date=2026-08-24  tz=America/New_York  rate=$0.29/kWh  hours=24
# groups: SEM_WHOLE | SEM_BRANCHES(partition) | KASA_STANDALONE(in Other) | KASA_SUBMETERED(subset of a SEM ckt; do NOT sum) | UTILITY(SDR; independent meters, NOT part of the SEM partition)
# utility units: sensor.gas_meter_volume=ft3  sensor.water_meter_volume=gal  sensor.electric_meter_energy=kWh   TOTAL row is per-column units, not all kWh
# gas therms=0.3296 at btu=1030.0 pf=1.0  sem_vs_util=0.37%
hour,sensor.sem_whole_home_energy,sensor.sem_ac_energy,sensor.sem_furnace_energy,sensor.sem_fridge_energy,sensor.sem_bedroom_office_energy,sensor.sem_family_room_energy,sensor.sem_master_suite_energy,sensor.sem_counter_1_energy,sensor.sem_counter_2_energy,sensor.sem_dishwasher_disposal_energy,sensor.sem_microwave_energy,sensor.sem_dining_kitchen_lights_energy,sensor.sem_garage_energy,sensor.sem_dryer_energy,sensor.sem_washer_energy,sensor.sem_laundry_bedroom_energy,sensor.dehumidifier_energy,sensor.hwh_today_s_consumption,sensor.basement_router_today_s_consumption,sensor.computer_outlet_today_s_consumption,sensor.tv_room_today_s_consumption,sensor.living_room_tv_sonos_homatics_today_s_consumption,sensor.gas_meter_volume,sensor.water_meter_volume,sensor.electric_meter_energy
00:00,0.232,0.0,0.043,0.066,0.044,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.011,0.0,0.007,0.007,0.0,5.6,0.24
01:00,0.217,0.0,0.043,0.047,0.045,0.017,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.011,0.0,0.008,0.013,0.0,1.4,0.21
02:00,0.263,0.0,0.043,0.066,0.045,0.013,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.008,0.011,0.0,0.007,0.007,0.0,46.5,0.26
03:00,0.35,0.0,0.043,0.073,0.047,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108,0.009,0.011,0.0,0.008,0.008,0.0,56.8,0.35
04:00,0.219,0.0,0.043,0.054,0.045,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.01,0.0,0.007,0.007,0.0,0.0,0.22
05:00,0.242,0.0,0.044,0.056,0.045,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.01,0.011,0.0,0.007,0.007,0.0,0.1,0.23
06:00,0.72,0.0,0.042,0.073,0.044,0.027,0.014,0.0,0.191,0.0,0.143,0.002,0.0,0.0,0.0,0.0,0.11,0.019,0.011,0.0,0.008,0.022,4.0,9.2,0.72
07:00,0.402,0.0,0.043,0.061,0.082,0.083,0.01,0.0,0.044,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.011,0.035,0.007,0.075,2.0,0.2,0.4
08:00,1.068,0.588,0.215,0.046,0.126,0.012,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.011,0.08,0.008,0.008,0.0,6.0,1.07
09:00,1.325,0.616,0.224,0.071,0.126,0.013,0.042,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.125,0.011,0.012,0.079,0.007,0.007,0.0,5.3,1.32
