# HA energy export  date=2026-07-21  tz=America/New_York  rate=$0.29/kWh  hours=24
# groups: SEM_WHOLE | SEM_BRANCHES(partition) | KASA_STANDALONE(in Other) | KASA_SUBMETERED(subset of a SEM ckt; do NOT sum)
hour,sensor.sem_whole_home_energy,sensor.sem_ac_energy,sensor.sem_furnace_energy,sensor.sem_fridge_energy,sensor.sem_bedroom_office_energy,sensor.sem_family_room_energy,sensor.sem_master_suite_energy,sensor.sem_counter_1_energy,sensor.sem_counter_2_energy,sensor.sem_dishwasher_disposal_energy,sensor.sem_microwave_energy,sensor.sem_dining_kitchen_lights_energy,sensor.sem_garage_energy,sensor.sem_dryer_energy,sensor.sem_washer_energy,sensor.sem_laundry_bedroom_energy,sensor.dehumidifier_energy,sensor.hwh_today_s_consumption,sensor.basement_router_today_s_consumption,sensor.computer_outlet_today_s_consumption,sensor.tv_room_today_s_consumption,sensor.living_room_tv_sonos_homatics_today_s_consumption
00:00,0.885,0.0,0.04,0.106,0.032,0.018,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.598,0.008,0.011,0.0,0.0,0.012
01:00,0.877,0.0,0.041,0.101,0.032,0.014,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.598,0.007,0.01,0.0,0.0,0.008
02:00,0.351,0.0,0.041,0.098,0.033,0.012,0.009,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103,0.007,0.011,0.0,0.0,0.008
03:00,0.2,0.0,0.041,0.048,0.035,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.011,0.0,0.0,0.007
04:00,0.214,0.0,0.04,0.06,0.032,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.01,0.0,0.0,0.008
05:00,0.205,0.0,0.041,0.052,0.032,0.013,0.009,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.011,0.0,0.0,0.007
06:00,0.687,0.0,0.041,0.073,0.032,0.074,0.014,0.001,0.22,0.0,0.146,0.013,0.0,0.0,0.0,0.0,0.0,0.024,0.01,0.0,0.0,0.067
07:00,0.385,0.0,0.042,0.048,0.07,0.083,0.009,0.0,0.048,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.011,0.036,0.0,0.075
08:00,1.133,0.596,0.228,0.065,0.109,0.012,0.05,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.009,0.011,0.075,0.0,0.008
09:00,0.826,0.0,0.04,0.065,0.106,0.013,0.041,0.001,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.484,0.008,0.011,0.073,0.0,0.007
10:00,0.936,0.0,0.041,0.049,0.116,0.013,0.01,0.003,0.003,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.588,0.011,0.011,0.075,0.006,0.008
11:00,0.966,0.0,0.041,0.074,0.12,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.594,0.01,0.011,0.077,0.007,0.013
12:00,0.945,0.0,0.041,0.064,0.119,0.013,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.593,0.008,0.011,0.071,0.007,0.007
13:00,0.575,0.0,0.041,0.087,0.114,0.029,0.02,0.002,0.0,0.0,0.029,0.031,0.002,0.0,0.0,0.003,0.15,0.011,0.011,0.075,0.007,0.008
14:00,0.41,0.0,0.04,0.11,0.11,0.037,0.031,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.019,0.011,0.077,0.007,0.007
15:00,0.408,0.0,0.042,0.105,0.129,0.012,0.026,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.008,0.0,0.015,0.011,0.076,0.007,0.007
16:00,0.365,0.0,0.04,0.104,0.124,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.008,0.011,0.073,0.007,0.013
17:00,0.667,0.0,0.041,0.098,0.301,0.093,0.02,0.03,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.017,0.011,0.031,0.225,0.066
18:00,0.934,0.0,0.04,0.106,0.091,0.118,0.02,0.065,0.0,0.0,0.0,0.043,0.0,0.0,0.0,0.0,0.366,0.026,0.01,0.043,0.012,0.092
19:00,1.01,0.0,0.041,0.116,0.123,0.031,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.592,0.007,0.012,0.074,0.007,0.007
20:00,2.037,0.742,0.275,0.121,0.113,0.085,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.595,0.007,0.01,0.064,0.007,0.059
21:00,1.015,0.0,0.04,0.106,0.129,0.012,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.588,0.011,0.011,0.079,0.007,0.008
22:00,0.903,0.0,0.041,0.1,0.071,0.013,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.594,0.007,0.011,0.034,0.0,0.007
23:00,1.1,0.662,0.228,0.1,0.032,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.007,0.011,0.0,0.0,0.008
TOTAL_kWh,18.034,2.0,1.587,2.056,2.205,0.775,0.503,0.104,0.271,0.0,0.195,0.131,0.014,0.0,0.0,0.053,6.444,0.265,0.26,1.033,0.306,0.517
