# HA energy export  date=2026-07-29  tz=America/New_York  rate=$0.29/kWh  hours=24
# groups: SEM_WHOLE | SEM_BRANCHES(partition) | KASA_STANDALONE(in Other) | KASA_SUBMETERED(subset of a SEM ckt; do NOT sum)
hour,sensor.sem_whole_home_energy,sensor.sem_ac_energy,sensor.sem_furnace_energy,sensor.sem_fridge_energy,sensor.sem_bedroom_office_energy,sensor.sem_family_room_energy,sensor.sem_master_suite_energy,sensor.sem_counter_1_energy,sensor.sem_counter_2_energy,sensor.sem_dishwasher_disposal_energy,sensor.sem_microwave_energy,sensor.sem_dining_kitchen_lights_energy,sensor.sem_garage_energy,sensor.sem_dryer_energy,sensor.sem_washer_energy,sensor.sem_laundry_bedroom_energy,sensor.dehumidifier_energy,sensor.hwh_today_s_consumption,sensor.basement_router_today_s_consumption,sensor.computer_outlet_today_s_consumption,sensor.tv_room_today_s_consumption,sensor.living_room_tv_sonos_homatics_today_s_consumption
00:00,2.472,1.272,0.419,0.05,0.032,0.015,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.582,0.008,0.011,0.0,0.0,0.009
01:00,0.565,0.0,0.04,0.056,0.031,0.018,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.337,0.007,0.01,0.0,0.0,0.012
02:00,0.22,0.0,0.04,0.061,0.033,0.014,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.011,0.0,0.0,0.008
03:00,0.218,0.0,0.042,0.056,0.035,0.014,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.01,0.0,0.0,0.007
04:00,1.523,1.0,0.336,0.057,0.032,0.014,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.011,0.0,0.0,0.007
05:00,0.414,0.0,0.04,0.253,0.031,0.014,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.01,0.0,0.0,0.008
06:00,1.031,0.0,0.041,0.104,0.034,0.04,0.023,0.0,0.218,0.0,0.104,0.016,0.0,0.0,0.0,0.0,0.365,0.021,0.011,0.0,0.0,0.034
07:00,0.964,0.0,0.04,0.072,0.07,0.087,0.045,0.0,0.048,0.0,0.009,0.007,0.0,0.0,0.0,0.0,0.514,0.019,0.01,0.034,0.0,0.079
08:00,0.344,0.0,0.041,0.068,0.115,0.014,0.01,0.0,0.0,0.0,0.02,0.012,0.0,0.0,0.0,0.0,0.0,0.008,0.011,0.077,0.0,0.007
09:00,0.367,0.0,0.041,0.06,0.116,0.033,0.027,0.0,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.008,0.011,0.075,0.0,0.008
10:00,0.757,0.0,0.04,0.074,0.112,0.014,0.018,0.0,0.0,0.0,0.021,0.041,0.0,0.0,0.0,0.0,0.369,0.008,0.011,0.071,0.007,0.007
11:00,0.935,0.0,0.041,0.06,0.077,0.022,0.01,0.017,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.592,0.01,0.011,0.035,0.007,0.013
12:00,1.735,0.69,0.257,0.108,0.1,0.023,0.01,0.363,0.005,0.0,0.0,0.051,0.02,0.0,0.0,0.0,0.041,0.009,0.011,0.06,0.007,0.008
13:00,0.998,0.0,0.04,0.112,0.069,0.048,0.01,0.406,0.003,0.006,0.0,0.065,0.042,0.0,0.0,0.0,0.124,0.015,0.011,0.029,0.007,0.007
14:00,1.353,0.0,0.041,0.121,0.112,0.029,0.01,0.007,0.0,0.358,0.0,0.0,0.002,0.0,0.0,0.0,0.591,0.021,0.011,0.071,0.007,0.008
15:00,1.714,0.43,0.156,0.121,0.113,0.022,0.011,0.0,0.0,0.204,0.0,0.0,0.0,0.0,0.0,0.0,0.576,0.02,0.011,0.073,0.007,0.007
16:00,1.131,0.456,0.176,0.115,0.238,0.023,0.01,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.003,0.038,0.008,0.012,0.07,0.133,0.007
17:00,2.996,1.062,0.351,0.122,0.259,0.082,0.01,0.294,0.0,0.0,0.101,0.04,0.003,0.0,0.0,0.0,0.587,0.02,0.011,0.051,0.174,0.065
18:00,1.25,0.0,0.04,0.12,0.082,0.13,0.011,0.174,0.0,0.0,0.003,0.017,0.0,0.0,0.0,0.0,0.593,0.02,0.012,0.038,0.009,0.094
19:00,1.14,0.0,0.04,0.125,0.131,0.137,0.02,0.0,0.0,0.0,0.0,0.011,0.008,0.0,0.0,0.0,0.596,0.008,0.012,0.084,0.007,0.086
20:00,2.107,0.786,0.275,0.124,0.103,0.117,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.596,0.007,0.011,0.055,0.007,0.079
21:00,1.854,0.734,0.274,0.115,0.123,0.025,0.053,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.001,0.445,0.011,0.012,0.069,0.007,0.015
22:00,0.919,0.0,0.04,0.121,0.069,0.013,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.594,0.007,0.011,0.035,0.0,0.007
23:00,1.805,0.694,0.259,0.114,0.031,0.014,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.597,0.007,0.011,0.0,0.0,0.008
TOTAL_kWh,28.812,7.124,3.11,2.389,2.148,0.962,0.439,1.261,0.274,0.568,0.258,0.334,0.077,0.0,0.0,0.004,8.137,0.271,0.264,0.927,0.379,0.59
