# HA energy export  date=2026-08-27  tz=America/New_York  rate=$0.29/kWh  hours=24
# groups: SEM_WHOLE | SEM_BRANCHES(partition) | KASA_STANDALONE(in Other) | KASA_SUBMETERED(subset of a SEM ckt; do NOT sum) | UTILITY(SDR; independent meters, NOT part of the SEM partition)
# utility units: sensor.gas_meter_volume=ft3  sensor.water_meter_volume=gal  sensor.electric_meter_energy=kWh   TOTAL row is per-column units, not all kWh
# gas therms=0.2678 at btu=1030.0 pf=1.0  sem_vs_util=0.46%
hour,sensor.sem_whole_home_energy,sensor.sem_ac_energy,sensor.sem_furnace_energy,sensor.sem_fridge_energy,sensor.sem_bedroom_office_energy,sensor.sem_family_room_energy,sensor.sem_master_suite_energy,sensor.sem_counter_1_energy,sensor.sem_counter_2_energy,sensor.sem_dishwasher_disposal_energy,sensor.sem_microwave_energy,sensor.sem_dining_kitchen_lights_energy,sensor.sem_garage_energy,sensor.sem_dryer_energy,sensor.sem_washer_energy,sensor.sem_laundry_bedroom_energy,sensor.dehumidifier_energy,sensor.hwh_today_s_consumption,sensor.basement_router_today_s_consumption,sensor.computer_outlet_today_s_consumption,sensor.tv_room_today_s_consumption,sensor.living_room_tv_sonos_homatics_today_s_consumption,sensor.gas_meter_volume,sensor.water_meter_volume,sensor.electric_meter_energy
12:00,0.324,0.0,0.041,0.071,0.126,0.018,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.012,0.08,0.007,0.012,0.0,1.4,0.33
13:00,0.325,0.0,0.041,0.08,0.125,0.013,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.011,0.077,0.007,0.008,0.0,1.5,0.32
14:00,0.338,0.0,0.041,0.115,0.071,0.012,0.01,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.017,0.011,0.027,0.008,0.007,2.0,0.1,0.33
15:00,0.502,0.0,0.04,0.12,0.123,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.121,0.017,0.011,0.076,0.007,0.008,2.0,0.2,0.5
16:00,0.358,0.0,0.042,0.114,0.119,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.012,0.074,0.008,0.007,0.0,0.1,0.35
17:00,1.706,0.972,0.322,0.12,0.097,0.075,0.011,0.003,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.022,0.011,0.051,0.007,0.055,4.0,4.1,1.7
18:00,1.407,0.528,0.202,0.122,0.088,0.123,0.01,0.016,0.0,0.0,0.04,0.067,0.0,0.0,0.0,0.0,0.138,0.021,0.011,0.04,0.008,0.095,4.0,5.0,1.41
19:00,1.016,0.366,0.155,0.116,0.125,0.142,0.009,0.0,0.0,0.0,0.0,0.043,0.0,0.0,0.0,0.0,0.0,0.009,0.011,0.072,0.007,0.095,0.0,0.3,0.99
20:00,1.526,0.786,0.283,0.116,0.097,0.116,0.01,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.048,0.009,0.011,0.044,0.008,0.081,0.0,0.3,1.54
21:00,1.264,0.598,0.232,0.082,0.136,0.013,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.078,0.012,0.011,0.074,0.007,0.008,2.0,6.0,1.26
22:00,0.98,0.574,0.208,0.041,0.073,0.013,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.012,0.032,0.0,0.007,0.0,2.4,0.94
23:00,0.257,0.028,0.05,0.06,0.038,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.01,0.0,0.0,0.007,0.0,0.1,0.3
TOTAL,16.315,5.064,2.522,2.414,2.004,0.801,0.324,0.019,0.27,0.0,0.201,0.15,0.014,0.0,0.0,0.019,0.892,0.284,0.266,0.959,0.089,0.56,26.0,60.6,16.24
