# HA energy export  date=2026-07-11  tz=America/New_York  rate=$0.29/kWh  hours=24
# groups: SEM_WHOLE | SEM_BRANCHES(partition) | KASA_STANDALONE(in Other) | KASA_SUBMETERED(subset of a SEM ckt; do NOT sum)
hour,sensor.sem_whole_home_energy,sensor.sem_ac_energy,sensor.sem_furnace_energy,sensor.sem_fridge_energy,sensor.sem_bedroom_office_energy,sensor.sem_family_room_energy,sensor.sem_master_suite_energy,sensor.sem_counter_1_energy,sensor.sem_counter_2_energy,sensor.sem_dishwasher_disposal_energy,sensor.sem_microwave_energy,sensor.sem_dining_kitchen_lights_energy,sensor.sem_garage_energy,sensor.sem_dryer_energy,sensor.sem_washer_energy,sensor.sem_laundry_bedroom_energy,sensor.dehumidifier_energy,sensor.hwh_today_s_consumption,sensor.basement_router_today_s_consumption,sensor.computer_outlet_today_s_consumption,sensor.tv_room_today_s_consumption,sensor.living_room_tv_sonos_homatics_today_s_consumption
00:00,0.282,0.0,0.042,0.113,0.025,0.015,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.007,0.011,0.0,0.0,0.01
01:00,0.262,0.0,0.043,0.095,0.025,0.016,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.007,0.011,0.0,0.0,0.011
02:00,1.218,0.776,0.271,0.039,0.025,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.007,0.011,0.0,0.0,0.007
03:00,0.544,0.182,0.101,0.057,0.027,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.072,0.007,0.011,0.0,0.0,0.008
04:00,0.824,0.0,0.042,0.061,0.025,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.584,0.007,0.011,0.0,0.0,0.007
05:00,0.815,0.0,0.043,0.047,0.025,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.59,0.007,0.011,0.0,0.0,0.007
06:00,1.298,0.0,0.042,0.072,0.024,0.083,0.024,0.0,0.236,0.0,0.125,0.004,0.0,0.0,0.0,0.01,0.591,0.023,0.011,0.0,0.0,0.076
07:00,0.658,0.0,0.043,0.06,0.071,0.063,0.019,0.0,0.029,0.0,0.018,0.0,0.0,0.0,0.0,0.01,0.276,0.015,0.011,0.045,0.0,0.057
08:00,0.326,0.0,0.042,0.05,0.094,0.013,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.008,0.011,0.067,0.0,0.007
09:00,1.631,0.862,0.283,0.074,0.093,0.019,0.028,0.169,0.003,0.0,0.016,0.005,0.004,0.0,0.0,0.014,0.0,0.01,0.011,0.068,0.0,0.007
10:00,0.51,0.0,0.043,0.064,0.093,0.022,0.01,0.176,0.004,0.0,0.019,0.016,0.0,0.0,0.0,0.009,0.0,0.009,0.012,0.06,0.007,0.008
11:00,1.349,0.754,0.234,0.131,0.089,0.028,0.01,0.022,0.004,0.0,0.0,0.0,0.013,0.0,0.0,0.009,0.0,0.01,0.011,0.055,0.008,0.013
12:00,1.744,0.94,0.302,0.192,0.081,0.023,0.01,0.127,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.007,0.011,0.049,0.008,0.008
13:00,2.509,1.226,0.372,0.119,0.058,0.022,0.041,0.113,0.0,0.0,0.054,0.0,0.0,0.0,0.0,0.008,0.416,0.013,0.011,0.024,0.007,0.007
14:00,2.075,0.748,0.234,0.125,0.074,0.022,0.01,0.002,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.009,0.579,0.018,0.012,0.041,0.008,0.007
15:00,2.68,1.26,0.382,0.116,0.111,0.022,0.035,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.581,0.021,0.011,0.077,0.008,0.008
16:00,3.243,1.554,0.476,0.118,0.104,0.024,0.015,0.193,0.004,0.0,0.0,0.04,0.0,0.0,0.0,0.008,0.581,0.012,0.011,0.07,0.007,0.007
17:00,4.302,2.588,0.781,0.114,0.062,0.04,0.019,0.361,0.004,0.0,0.0,0.08,0.0,0.0,0.0,0.009,0.157,0.017,0.011,0.028,0.008,0.007
18:00,1.299,0.63,0.23,0.124,0.058,0.052,0.02,0.088,0.004,0.0,0.0,0.026,0.0,0.0,0.0,0.009,0.0,0.015,0.012,0.025,0.008,0.008
19:00,1.292,0.574,0.21,0.125,0.067,0.159,0.02,0.014,0.004,0.0,0.0,0.028,0.021,0.0,0.0,0.009,0.0,0.01,0.011,0.034,0.008,0.074
20:00,1.481,0.764,0.275,0.112,0.067,0.125,0.02,0.009,0.0,0.0,0.0,0.032,0.001,0.0,0.0,0.008,0.0,0.012,0.011,0.034,0.007,0.057
21:00,1.411,0.558,0.21,0.127,0.104,0.068,0.047,0.0,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.01,0.011,0.061,0.008,0.047
22:00,1.097,0.264,0.13,0.118,0.074,0.013,0.023,0.0,0.0,0.408,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.008,0.011,0.044,0.0,0.007
23:00,0.293,0.0,0.042,0.118,0.025,0.013,0.02,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.008,0.011,0.0,0.0,0.007
TOTAL_kWh,33.143,13.68,4.873,2.371,1.501,0.894,0.537,1.274,0.295,0.644,0.232,0.231,0.048,0.0,0.0,0.232,4.427,0.268,0.267,0.782,0.092,0.462
