# HA energy export  date=2026-07-15  tz=America/New_York  rate=$0.29/kWh  hours=24
# groups: SEM_WHOLE | SEM_BRANCHES(partition) | KASA_STANDALONE(in Other) | KASA_SUBMETERED(subset of a SEM ckt; do NOT sum)
hour,sensor.sem_whole_home_energy,sensor.sem_ac_energy,sensor.sem_furnace_energy,sensor.sem_fridge_energy,sensor.sem_bedroom_office_energy,sensor.sem_family_room_energy,sensor.sem_master_suite_energy,sensor.sem_counter_1_energy,sensor.sem_counter_2_energy,sensor.sem_dishwasher_disposal_energy,sensor.sem_microwave_energy,sensor.sem_dining_kitchen_lights_energy,sensor.sem_garage_energy,sensor.sem_dryer_energy,sensor.sem_washer_energy,sensor.sem_laundry_bedroom_energy,sensor.dehumidifier_energy,sensor.hwh_today_s_consumption,sensor.basement_router_today_s_consumption,sensor.computer_outlet_today_s_consumption,sensor.tv_room_today_s_consumption,sensor.living_room_tv_sonos_homatics_today_s_consumption
00:00,1.616,0.592,0.216,0.094,0.023,0.015,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.587,0.007,0.01,0.0,0.0,0.01
01:00,2.07,0.936,0.311,0.108,0.023,0.016,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.589,0.006,0.011,0.0,0.0,0.011
02:00,1.985,0.874,0.28,0.109,0.024,0.013,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.59,0.007,0.011,0.0,0.0,0.007
03:00,0.475,0.0,0.041,0.099,0.026,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.219,0.007,0.011,0.0,0.0,0.008
04:00,1.154,0.692,0.245,0.103,0.023,0.013,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.007,0.011,0.0,0.0,0.007
05:00,0.254,0.0,0.041,0.104,0.023,0.012,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.008,0.011,0.0,0.0,0.007
06:00,0.658,0.0,0.041,0.115,0.023,0.058,0.014,0.0,0.215,0.0,0.102,0.003,0.002,0.0,0.0,0.009,0.0,0.024,0.011,0.0,0.0,0.051
07:00,0.55,0.0,0.04,0.25,0.044,0.077,0.01,0.0,0.048,0.0,0.011,0.0,0.0,0.0,0.0,0.009,0.0,0.011,0.011,0.021,0.0,0.071
08:00,1.725,1.048,0.321,0.117,0.095,0.013,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.009,0.011,0.07,0.0,0.007
09:00,1.142,0.596,0.191,0.115,0.096,0.013,0.034,0.0,0.002,0.0,0.02,0.0,0.0,0.0,0.0,0.009,0.0,0.01,0.011,0.073,0.0,0.008
10:00,2.051,1.316,0.385,0.117,0.072,0.013,0.019,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.009,0.0,0.007,0.012,0.041,0.007,0.007
11:00,0.392,0.0,0.041,0.12,0.071,0.018,0.02,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.009,0.0,0.007,0.011,0.041,0.007,0.013
12:00,0.369,0.0,0.041,0.12,0.093,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.008,0.0,0.007,0.011,0.063,0.007,0.008
13:00,0.528,0.146,0.079,0.113,0.095,0.013,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.008,0.011,0.063,0.007,0.007
14:00,3.918,2.732,0.774,0.123,0.099,0.013,0.027,0.0,0.0,0.0,0.0,0.035,0.005,0.0,0.0,0.008,0.0,0.026,0.012,0.069,0.007,0.008
15:00,1.139,0.574,0.206,0.117,0.109,0.012,0.041,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.009,0.0,0.015,0.011,0.072,0.007,0.007
16:00,3.804,2.65,0.773,0.099,0.147,0.013,0.026,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.01,0.0,0.008,0.011,0.082,0.03,0.007
17:00,1.327,0.014,0.045,0.092,0.683,0.089,0.02,0.307,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.009,0.0,0.014,0.012,0.057,0.32,0.072
18:00,0.644,0.0,0.04,0.111,0.079,0.125,0.019,0.189,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.009,0.0,0.019,0.011,0.043,0.01,0.098
19:00,0.512,0.0,0.041,0.123,0.124,0.13,0.02,0.001,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.008,0.0,0.007,0.011,0.085,0.007,0.095
20:00,1.871,1.102,0.346,0.122,0.092,0.106,0.02,0.007,0.0,0.0,0.0,0.002,0.001,0.0,0.0,0.015,0.0,0.004,0.012,0.053,0.007,0.073
21:00,1.996,1.212,0.384,0.117,0.117,0.013,0.059,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.0,0.005,0.011,0.071,0.007,0.008
22:00,0.28,0.0,0.041,0.12,0.033,0.013,0.02,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.003,0.011,0.008,0.0,0.007
23:00,1.764,1.15,0.374,0.121,0.023,0.012,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.003,0.011,0.0,0.0,0.008
TOTAL_kWh,32.224,15.634,5.297,2.829,2.237,0.826,0.516,0.515,0.265,0.0,0.133,0.06,0.115,0.0,0.0,0.237,1.985,0.229,0.267,0.912,0.423,0.605
