# HA energy export  date=2026-09-20  tz=America/New_York  rate=$0.29/kWh  hours=24
# groups: SEM_WHOLE | SEM_BRANCHES(partition) | KASA_STANDALONE(in Other) | KASA_SUBMETERED(subset of a SEM ckt; do NOT sum) | UTILITY(SDR; independent meters, NOT part of the SEM partition)
# utility units: sensor.gas_meter_volume=ft3  sensor.water_meter_volume=gal  sensor.electric_meter_energy=kWh   TOTAL row is per-column units, not all kWh
# gas therms=0.4944 at btu=1030.0 pf=1.0  sem_vs_util=0.58%
hour,sensor.sem_whole_home_energy,sensor.sem_ac_energy,sensor.sem_furnace_energy,sensor.sem_fridge_energy,sensor.sem_bedroom_office_energy,sensor.sem_family_room_energy,sensor.sem_master_suite_energy,sensor.sem_counter_1_energy,sensor.sem_counter_2_energy,sensor.sem_dishwasher_disposal_energy,sensor.sem_microwave_energy,sensor.sem_dining_kitchen_lights_energy,sensor.sem_garage_energy,sensor.sem_dryer_energy,sensor.sem_washer_energy,sensor.sem_laundry_bedroom_energy,sensor.dehumidifier_energy,sensor.hwh_today_s_consumption,sensor.basement_router_today_s_consumption,sensor.computer_outlet_today_s_consumption,sensor.tv_room_today_s_consumption,sensor.living_room_tv_sonos_homatics_today_s_consumption,sensor.gas_meter_volume,sensor.water_meter_volume,sensor.electric_meter_energy
00:00,0.24,0.0,0.043,0.07,0.037,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.011,0.0,0.0,0.007,0.0,0.1,0.23
01:00,0.229,0.0,0.042,0.041,0.037,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.009,0.011,0.0,0.0,0.008,0.0,0.0,0.22
02:00,0.36,0.0,0.043,0.066,0.037,0.018,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.008,0.011,0.0,0.0,0.012,0.0,0.0,0.36
03:00,0.227,0.0,0.042,0.051,0.037,0.012,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.011,0.0,0.0,0.008,0.0,0.1,0.22
04:00,0.226,0.0,0.043,0.052,0.038,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.011,0.0,0.0,0.007,0.0,1.2,0.23
05:00,0.241,0.0,0.043,0.062,0.037,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.011,0.0,0.0,0.007,0.0,0.1,0.22
06:00,0.604,0.0,0.043,0.04,0.042,0.041,0.021,0.0,0.203,0.0,0.12,0.02,0.0,0.0,0.0,0.0,0.0,0.019,0.011,0.0,0.0,0.036,4.0,6.3,0.61
07:00,0.415,0.0,0.043,0.061,0.086,0.085,0.019,0.0,0.043,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.011,0.034,0.0,0.077,2.0,6.3,0.41
08:00,0.421,0.0,0.043,0.04,0.115,0.013,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.011,0.074,0.0,0.007,6.0,29.4,0.41
09:00,0.365,0.0,0.042,0.063,0.131,0.012,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.008,0.012,0.084,0.0,0.008,0.0,1.4,0.36
