# HA energy export  date=2026-09-18  tz=America/New_York  rate=$0.29/kWh  hours=24
# groups: SEM_WHOLE | SEM_BRANCHES(partition) | KASA_STANDALONE(in Other) | KASA_SUBMETERED(subset of a SEM ckt; do NOT sum) | UTILITY(SDR; independent meters, NOT part of the SEM partition)
# utility units: sensor.gas_meter_volume=ft3  sensor.water_meter_volume=gal  sensor.electric_meter_energy=kWh   TOTAL row is per-column units, not all kWh
# gas therms=0.3502 at btu=1030.0 pf=1.0  sem_vs_util=0.34%
hour,sensor.sem_whole_home_energy,sensor.sem_ac_energy,sensor.sem_furnace_energy,sensor.sem_fridge_energy,sensor.sem_bedroom_office_energy,sensor.sem_family_room_energy,sensor.sem_master_suite_energy,sensor.sem_counter_1_energy,sensor.sem_counter_2_energy,sensor.sem_dishwasher_disposal_energy,sensor.sem_microwave_energy,sensor.sem_dining_kitchen_lights_energy,sensor.sem_garage_energy,sensor.sem_dryer_energy,sensor.sem_washer_energy,sensor.sem_laundry_bedroom_energy,sensor.dehumidifier_energy,sensor.hwh_today_s_consumption,sensor.basement_router_today_s_consumption,sensor.computer_outlet_today_s_consumption,sensor.tv_room_today_s_consumption,sensor.living_room_tv_sonos_homatics_today_s_consumption,sensor.gas_meter_volume,sensor.water_meter_volume,sensor.electric_meter_energy
00:00,0.422,0.0,0.043,0.249,0.04,0.015,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.011,0.0,0.0,0.01,0.0,2.5,0.42
01:00,0.415,0.0,0.042,0.122,0.04,0.015,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116,0.009,0.011,0.0,0.0,0.01,0.0,0.0,0.41
02:00,0.745,0.354,0.145,0.12,0.04,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.011,0.0,0.0,0.007,0.0,0.1,0.74
03:00,0.761,0.392,0.165,0.069,0.042,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.011,0.0,0.0,0.008,0.0,0.0,0.76
04:00,0.37,0.0,0.043,0.07,0.04,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126,0.008,0.011,0.0,0.0,0.007,0.0,0.0,0.37
05:00,0.246,0.0,0.043,0.07,0.041,0.012,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.011,0.0,0.0,0.008,2.0,0.1,0.24
06:00,1.358,0.592,0.23,0.069,0.04,0.021,0.02,0.0,0.205,0.0,0.106,0.002,0.0,0.0,0.0,0.0,0.0,0.02,0.011,0.0,0.0,0.007,2.0,5.5,1.36
07:00,0.541,0.0,0.043,0.071,0.071,0.053,0.047,0.0,0.048,0.0,0.0,0.003,0.0,0.0,0.0,0.001,0.132,0.024,0.011,0.031,0.0,0.046,4.0,7.1,0.54
08:00,1.124,0.602,0.232,0.069,0.114,0.015,0.009,0.0,0.0,0.0,0.013,0.004,0.0,0.0,0.0,0.0,0.0,0.009,0.011,0.074,0.0,0.008,0.0,2.0,1.12
09:00,1.112,0.528,0.192,0.059,0.12,0.013,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.103,0.011,0.011,0.08,0.0,0.007,2.0,4.6,1.11
