# HA energy export  date=2026-07-19  tz=America/New_York  rate=$0.29/kWh  hours=24
# groups: SEM_WHOLE | SEM_BRANCHES(partition) | KASA_STANDALONE(in Other) | KASA_SUBMETERED(subset of a SEM ckt; do NOT sum)
hour,sensor.sem_whole_home_energy,sensor.sem_ac_energy,sensor.sem_furnace_energy,sensor.sem_fridge_energy,sensor.sem_bedroom_office_energy,sensor.sem_family_room_energy,sensor.sem_master_suite_energy,sensor.sem_counter_1_energy,sensor.sem_counter_2_energy,sensor.sem_dishwasher_disposal_energy,sensor.sem_microwave_energy,sensor.sem_dining_kitchen_lights_energy,sensor.sem_garage_energy,sensor.sem_dryer_energy,sensor.sem_washer_energy,sensor.sem_laundry_bedroom_energy,sensor.dehumidifier_energy,sensor.hwh_today_s_consumption,sensor.basement_router_today_s_consumption,sensor.computer_outlet_today_s_consumption,sensor.tv_room_today_s_consumption,sensor.living_room_tv_sonos_homatics_today_s_consumption
00:00,0.855,0.0,0.041,0.101,0.033,0.013,0.02,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.579,0.007,0.01,0.0,0.0,0.008
01:00,1.429,0.906,0.31,0.082,0.032,0.013,0.02,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.011,0.0,0.0,0.007
02:00,0.205,0.0,0.041,0.044,0.033,0.013,0.02,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.01,0.0,0.0,0.007
03:00,0.232,0.0,0.041,0.068,0.034,0.012,0.02,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.011,0.0,0.0,0.008
04:00,0.218,0.0,0.041,0.059,0.032,0.013,0.02,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.01,0.0,0.0,0.007
05:00,0.319,0.0,0.041,0.05,0.033,0.013,0.02,0.0,0.102,0.0,0.0,0.007,0.0,0.0,0.0,0.002,0.0,0.009,0.011,0.0,0.0,0.008
06:00,0.803,0.0,0.04,0.072,0.175,0.013,0.028,0.0,0.249,0.0,0.125,0.03,0.0,0.0,0.0,0.0,0.0,0.022,0.01,0.0,0.143,0.007
07:00,0.648,0.0,0.041,0.067,0.337,0.013,0.032,0.0,0.09,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.016,0.011,0.024,0.278,0.007
08:00,0.446,0.0,0.041,0.05,0.113,0.013,0.056,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.011,0.072,0.006,0.008
09:00,1.719,0.736,0.254,0.063,0.11,0.013,0.02,0.178,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246,0.007,0.011,0.069,0.007,0.007
10:00,1.627,0.262,0.124,0.083,0.094,0.012,0.021,0.337,0.017,0.0,0.0,0.009,0.002,0.0,0.0,0.0,0.588,0.012,0.011,0.054,0.007,0.008
11:00,0.945,0.0,0.041,0.114,0.089,0.013,0.017,0.0,0.004,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.591,0.01,0.011,0.049,0.007,0.007
12:00,0.93,0.0,0.041,0.122,0.082,0.013,0.01,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.593,0.008,0.011,0.041,0.007,0.007
13:00,0.703,0.0,0.041,0.117,0.112,0.013,0.013,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.338,0.009,0.011,0.071,0.007,0.008
14:00,1.482,0.868,0.281,0.121,0.114,0.016,0.01,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.011,0.074,0.007,0.01
15:00,1.636,0.914,0.299,0.12,0.11,0.099,0.01,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.011,0.069,0.007,0.082
16:00,1.587,0.83,0.274,0.115,0.115,0.098,0.01,0.076,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.011,0.074,0.007,0.081
17:00,1.879,0.85,0.282,0.122,0.073,0.1,0.009,0.364,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.01,0.033,0.007,0.082
18:00,0.671,0.0,0.041,0.184,0.105,0.111,0.011,0.124,0.004,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.028,0.011,0.064,0.007,0.092
19:00,1.667,0.744,0.258,0.189,0.114,0.129,0.009,0.0,0.004,0.0,0.0,0.018,0.004,0.0,0.0,0.0,0.131,0.009,0.011,0.073,0.007,0.094
20:00,2.286,0.938,0.329,0.125,0.091,0.125,0.01,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.587,0.007,0.011,0.052,0.007,0.089
21:00,1.879,0.656,0.245,0.12,0.124,0.015,0.042,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.592,0.01,0.011,0.07,0.007,0.008
22:00,0.939,0.0,0.041,0.118,0.082,0.012,0.023,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.594,0.007,0.011,0.044,0.0,0.008
23:00,1.352,0.454,0.184,0.119,0.032,0.013,0.02,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.008,0.01,0.0,0.0,0.007
TOTAL_kWh,26.457,8.158,3.372,2.425,2.269,0.898,0.471,1.079,0.621,0.0,0.125,0.096,0.006,0.0,0.0,0.007,5.299,0.266,0.258,0.933,0.518,0.657
