# HA energy export  date=2026-08-20  tz=America/New_York  rate=$0.29/kWh  hours=24
# groups: SEM_WHOLE | SEM_BRANCHES(partition) | KASA_STANDALONE(in Other) | KASA_SUBMETERED(subset of a SEM ckt; do NOT sum)
hour,sensor.sem_whole_home_energy,sensor.sem_ac_energy,sensor.sem_furnace_energy,sensor.sem_fridge_energy,sensor.sem_bedroom_office_energy,sensor.sem_family_room_energy,sensor.sem_master_suite_energy,sensor.sem_counter_1_energy,sensor.sem_counter_2_energy,sensor.sem_dishwasher_disposal_energy,sensor.sem_microwave_energy,sensor.sem_dining_kitchen_lights_energy,sensor.sem_garage_energy,sensor.sem_dryer_energy,sensor.sem_washer_energy,sensor.sem_laundry_bedroom_energy,sensor.dehumidifier_energy,sensor.hwh_today_s_consumption,sensor.basement_router_today_s_consumption,sensor.computer_outlet_today_s_consumption,sensor.tv_room_today_s_consumption,sensor.living_room_tv_sonos_homatics_today_s_consumption
00:00,0.719,0.256,0.124,0.112,0.033,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.111,0.008,0.011,0.0,0.0,0.007
01:00,1.065,0.596,0.233,0.118,0.033,0.013,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.009,0.011,0.0,0.0,0.008
02:00,0.622,0.256,0.126,0.118,0.033,0.018,0.01,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.008,0.011,0.0,0.0,0.012
03:00,0.706,0.33,0.149,0.11,0.035,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.008,0.011,0.0,0.0,0.008
04:00,0.275,0.0,0.043,0.118,0.033,0.013,0.009,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.009,0.011,0.0,0.0,0.007
05:00,0.276,0.0,0.042,0.118,0.033,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.002,0.01,0.011,0.0,0.0,0.007
06:00,0.722,0.0,0.043,0.113,0.033,0.031,0.014,0.001,0.191,0.0,0.094,0.004,0.0,0.0,0.0,0.003,0.123,0.021,0.011,0.0,0.0,0.025
07:00,0.448,0.0,0.043,0.107,0.053,0.106,0.01,0.001,0.06,0.0,0.0,0.004,0.0,0.0,0.0,0.004,0.0,0.017,0.011,0.019,0.0,0.098
08:00,0.34,0.0,0.043,0.104,0.105,0.013,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.01,0.011,0.072,0.0,0.008
09:00,0.371,0.0,0.043,0.116,0.106,0.012,0.034,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.008,0.011,0.072,0.0,0.007
10:00,1.924,1.124,0.348,0.1,0.106,0.013,0.046,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.116,0.01,0.011,0.072,0.0,0.007
11:00,0.78,0.344,0.136,0.103,0.079,0.019,0.035,0.0,0.004,0.0,0.0,0.0,0.003,0.0,0.0,0.003,0.0,0.01,0.012,0.045,0.0,0.009
12:00,1.796,1.08,0.338,0.102,0.102,0.026,0.067,0.001,0.002,0.0,0.0,0.003,0.001,0.0,0.0,0.004,0.0,0.013,0.011,0.069,0.0,0.011
13:00,2.238,1.402,0.428,0.122,0.107,0.021,0.061,0.002,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.003,0.0,0.015,0.011,0.072,0.0,0.008
14:00,1.335,0.8,0.261,0.104,0.072,0.013,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.016,0.011,0.04,0.0,0.007
15:00,0.761,0.258,0.114,0.097,0.074,0.013,0.01,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.125,0.017,0.011,0.04,0.0,0.007
16:00,0.298,0.0,0.042,0.107,0.069,0.013,0.009,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.009,0.011,0.035,0.0,0.008
17:00,0.297,0.0,0.043,0.108,0.06,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.017,0.011,0.028,0.0,0.007
18:00,0.361,0.0,0.042,0.116,0.059,0.013,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.054,0.017,0.012,0.025,0.0,0.007
19:00,0.366,0.0,0.044,0.1,0.067,0.018,0.01,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.071,0.009,0.011,0.034,0.0,0.008
20:00,1.35,0.698,0.264,0.06,0.091,0.053,0.009,0.0,0.0,0.0,0.08,0.012,0.0,0.0,0.0,0.016,0.0,0.008,0.011,0.053,0.0,0.029
21:00,1.456,0.63,0.24,0.067,0.12,0.068,0.023,0.0,0.0,0.125,0.0,0.012,0.0,0.0,0.0,0.015,0.089,0.011,0.011,0.074,0.0,0.048
22:00,1.451,0.558,0.232,0.044,0.114,0.013,0.01,0.001,0.0,0.377,0.0,0.0,0.0,0.0,0.0,0.003,0.033,0.01,0.011,0.072,0.0,0.007
23:00,0.394,0.0,0.044,0.072,0.079,0.012,0.012,0.0,0.0,0.119,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.009,0.012,0.04,0.0,0.007
TOTAL_kWh,20.351,8.332,3.465,2.436,1.696,0.553,0.452,0.013,0.258,0.621,0.174,0.05,0.004,0.0,0.0,0.108,0.724,0.279,0.267,0.862,0.0,0.357
