# HA energy export  date=2026-09-16  tz=America/New_York  rate=$0.29/kWh  hours=24
# groups: SEM_WHOLE | SEM_BRANCHES(partition) | KASA_STANDALONE(in Other) | KASA_SUBMETERED(subset of a SEM ckt; do NOT sum) | UTILITY(SDR; independent meters, NOT part of the SEM partition)
# utility units: sensor.gas_meter_volume=ft3  sensor.water_meter_volume=gal  sensor.electric_meter_energy=kWh   TOTAL row is per-column units, not all kWh
# gas therms=0.3502 at btu=1030.0 pf=1.0  sem_vs_util=0.41%
hour,sensor.sem_whole_home_energy,sensor.sem_ac_energy,sensor.sem_furnace_energy,sensor.sem_fridge_energy,sensor.sem_bedroom_office_energy,sensor.sem_family_room_energy,sensor.sem_master_suite_energy,sensor.sem_counter_1_energy,sensor.sem_counter_2_energy,sensor.sem_dishwasher_disposal_energy,sensor.sem_microwave_energy,sensor.sem_dining_kitchen_lights_energy,sensor.sem_garage_energy,sensor.sem_dryer_energy,sensor.sem_washer_energy,sensor.sem_laundry_bedroom_energy,sensor.dehumidifier_energy,sensor.hwh_today_s_consumption,sensor.basement_router_today_s_consumption,sensor.computer_outlet_today_s_consumption,sensor.tv_room_today_s_consumption,sensor.living_room_tv_sonos_homatics_today_s_consumption,sensor.gas_meter_volume,sensor.water_meter_volume,sensor.electric_meter_energy
00:00,0.266,0.0,0.043,0.104,0.039,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.011,0.0,0.0,0.007,0.0,0.0,0.26
01:00,0.235,0.0,0.042,0.07,0.038,0.017,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.011,0.0,0.0,0.013,0.0,0.1,0.24
02:00,0.229,0.0,0.043,0.07,0.038,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.011,0.0,0.0,0.007,0.0,0.0,0.23
03:00,0.226,0.0,0.043,0.061,0.042,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.011,0.0,0.0,0.008,0.0,0.0,0.23
04:00,0.332,0.0,0.043,0.054,0.039,0.013,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116,0.008,0.011,0.0,0.0,0.007,0.0,0.1,0.33
05:00,0.22,0.0,0.042,0.06,0.038,0.013,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.011,0.0,0.0,0.007,0.0,0.1,0.22
06:00,0.582,0.0,0.043,0.07,0.039,0.027,0.014,0.0,0.206,0.0,0.104,0.007,0.0,0.0,0.0,0.0,0.0,0.02,0.011,0.0,0.0,0.022,4.0,7.4,0.58
07:00,0.45,0.0,0.042,0.059,0.057,0.101,0.043,0.0,0.042,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.017,0.011,0.019,0.0,0.093,4.0,15.4,0.45
08:00,0.299,0.0,0.043,0.047,0.116,0.013,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.001,0.0,0.01,0.011,0.075,0.0,0.007,2.0,4.8,0.3
09:00,1.329,0.0,0.043,0.07,0.115,0.012,0.03,0.0,0.0,0.0,0.041,0.019,0.0,0.0,0.931,0.0,0.0,0.012,0.011,0.076,0.0,0.007,2.0,10.3,1.32
10:00,0.548,0.0,0.042,0.06,0.118,0.013,0.024,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.105,0.0,0.114,0.011,0.012,0.072,0.007,0.008,0.0,16.3,0.54
11:00,0.322,0.0,0.043,0.045,0.125,0.015,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.009,0.011,0.078,0.007,0.009,0.0,1.9,0.33
12:00,0.271,0.0,0.043,0.069,0.076,0.016,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.011,0.03,0.007,0.01,0.0,1.6,0.27
13:00,0.302,0.0,0.042,0.053,0.126,0.013,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.012,0.078,0.006,0.008,0.0,0.0,0.3
14:00,3.658,0.0,0.043,0.101,0.093,0.012,0.01,0.002,0.0,0.0,0.02,0.028,0.0,3.272,0.0,0.001,0.0,0.019,0.011,0.046,0.007,0.007,4.0,2.7,3.62
