# HA energy export  date=2026-07-10  tz=America/New_York  rate=$0.29/kWh  hours=24
# groups: SEM_WHOLE | SEM_BRANCHES(partition) | KASA_STANDALONE(in Other) | KASA_SUBMETERED(subset of a SEM ckt; do NOT sum)
hour,sensor.sem_whole_home_energy,sensor.sem_ac_energy,sensor.sem_furnace_energy,sensor.sem_fridge_energy,sensor.sem_bedroom_office_energy,sensor.sem_family_room_energy,sensor.sem_master_suite_energy,sensor.sem_counter_1_energy,sensor.sem_counter_2_energy,sensor.sem_dishwasher_disposal_energy,sensor.sem_microwave_energy,sensor.sem_dining_kitchen_lights_energy,sensor.sem_garage_energy,sensor.sem_dryer_energy,sensor.sem_washer_energy,sensor.sem_laundry_bedroom_energy,sensor.dehumidifier_energy,sensor.hwh_today_s_consumption,sensor.basement_router_today_s_consumption,sensor.computer_outlet_today_s_consumption,sensor.tv_room_today_s_consumption,sensor.living_room_tv_sonos_homatics_today_s_consumption
00:00,0.257,0.0,0.042,0.103,0.025,0.014,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.01,0.0,0.0,0.008
01:00,1.061,0.654,0.229,0.049,0.024,0.018,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.011,0.0,0.0,0.012
02:00,0.743,0.402,0.169,0.058,0.026,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.01,0.0,0.0,0.008
03:00,0.217,0.0,0.042,0.061,0.027,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.011,0.0,0.0,0.007
04:00,0.201,0.0,0.042,0.049,0.025,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.01,0.0,0.0,0.007
05:00,1.451,0.932,0.328,0.072,0.024,0.013,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.011,0.0,0.0,0.008
06:00,0.646,0.0,0.042,0.058,0.025,0.037,0.023,0.0,0.22,0.0,0.144,0.025,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.031
07:00,0.4,0.0,0.042,0.049,0.048,0.102,0.016,0.0,0.06,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.011,0.022,0.0,0.094
08:00,0.367,0.0,0.042,0.072,0.102,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.007,0.011,0.075,0.0,0.007
09:00,1.889,0.776,0.255,0.061,0.098,0.013,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.575,0.008,0.011,0.073,0.0,0.008
10:00,2.026,0.9,0.282,0.049,0.106,0.012,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.581,0.008,0.011,0.073,0.007,0.007
11:00,1.034,0.094,0.066,0.075,0.101,0.017,0.01,0.0,0.003,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.58,0.008,0.011,0.068,0.007,0.01
12:00,2.238,1.032,0.316,0.114,0.058,0.026,0.063,0.0,0.001,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.505,0.013,0.01,0.026,0.007,0.011
13:00,2.629,1.716,0.511,0.105,0.058,0.022,0.034,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.009,0.011,0.026,0.007,0.007
14:00,1.543,0.912,0.285,0.11,0.094,0.022,0.019,0.0,0.0,0.0,0.0,0.004,0.012,0.0,0.0,0.001,0.0,0.02,0.011,0.061,0.007,0.008
15:00,1.351,0.786,0.258,0.119,0.065,0.022,0.02,0.0,0.0,0.0,0.0,0.014,0.001,0.0,0.0,0.006,0.0,0.012,0.011,0.033,0.007,0.007
16:00,2.555,1.572,0.469,0.121,0.225,0.022,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.014,0.0,0.008,0.011,0.025,0.039,0.007
17:00,1.797,0.514,0.187,0.116,0.673,0.022,0.02,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.015,0.011,0.054,0.345,0.008
18:00,3.006,1.784,0.523,0.12,0.077,0.123,0.019,0.233,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.036,0.0,0.016,0.011,0.036,0.016,0.091
19:00,0.921,0.318,0.135,0.118,0.087,0.127,0.02,0.0,0.0,0.0,0.0,0.011,0.009,0.0,0.0,0.037,0.0,0.008,0.011,0.05,0.007,0.092
20:00,3.291,2.2,0.663,0.114,0.083,0.115,0.02,0.0,0.0,0.0,0.0,0.001,0.002,0.0,0.0,0.02,0.0,0.007,0.011,0.043,0.007,0.081
21:00,0.465,0.0,0.043,0.121,0.128,0.013,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.01,0.011,0.076,0.007,0.007
22:00,1.156,0.59,0.211,0.116,0.105,0.013,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.007,0.012,0.072,0.0,0.008
23:00,1.208,0.686,0.251,0.119,0.047,0.013,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.007,0.01,0.02,0.0,0.007
TOTAL_kWh,32.452,15.868,5.433,2.149,2.331,0.818,0.544,0.418,0.284,0.0,0.205,0.069,0.047,0.0,0.03,0.235,2.313,0.24,0.259,0.833,0.463,0.541
