# HA energy export  date=2026-08-03  tz=America/New_York  rate=$0.29/kWh  hours=24
# groups: SEM_WHOLE | SEM_BRANCHES(partition) | KASA_STANDALONE(in Other) | KASA_SUBMETERED(subset of a SEM ckt; do NOT sum)
hour,sensor.sem_whole_home_energy,sensor.sem_ac_energy,sensor.sem_furnace_energy,sensor.sem_fridge_energy,sensor.sem_bedroom_office_energy,sensor.sem_family_room_energy,sensor.sem_master_suite_energy,sensor.sem_counter_1_energy,sensor.sem_counter_2_energy,sensor.sem_dishwasher_disposal_energy,sensor.sem_microwave_energy,sensor.sem_dining_kitchen_lights_energy,sensor.sem_garage_energy,sensor.sem_dryer_energy,sensor.sem_washer_energy,sensor.sem_laundry_bedroom_energy,sensor.dehumidifier_energy,sensor.hwh_today_s_consumption,sensor.basement_router_today_s_consumption,sensor.computer_outlet_today_s_consumption,sensor.tv_room_today_s_consumption,sensor.living_room_tv_sonos_homatics_today_s_consumption
00:00,0.218,0.0,0.04,0.062,0.032,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.008,0.011,0.0,0.0,0.007
01:00,1.055,0.652,0.234,0.045,0.031,0.014,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.009,0.011,0.0,0.0,0.007
02:00,1.109,0.674,0.235,0.072,0.033,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.008,0.011,0.0,0.0,0.013
03:00,0.214,0.0,0.041,0.057,0.035,0.014,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.009,0.012,0.0,0.0,0.008
04:00,1.036,0.63,0.226,0.049,0.031,0.014,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.008,0.011,0.0,0.0,0.007
05:00,0.228,0.0,0.04,0.071,0.032,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.009,0.011,0.0,0.0,0.008
06:00,0.654,0.0,0.04,0.052,0.036,0.069,0.014,0.012,0.206,0.0,0.136,0.012,0.0,0.0,0.0,0.004,0.0,0.023,0.011,0.0,0.0,0.052
07:00,0.436,0.0,0.041,0.056,0.071,0.105,0.01,0.016,0.048,0.0,0.02,0.001,0.0,0.0,0.0,0.004,0.0,0.014,0.011,0.027,0.0,0.081
08:00,0.407,0.0,0.041,0.071,0.116,0.014,0.034,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.006,0.0,0.01,0.012,0.073,0.0,0.008
09:00,2.865,0.586,0.205,0.046,0.113,0.014,0.041,0.0,0.001,0.0,0.0,0.019,0.0,1.723,0.045,0.005,0.0,0.01,0.011,0.073,0.0,0.007
10:00,3.225,0.442,0.176,0.062,0.121,0.014,0.02,0.002,0.005,0.0,0.04,0.035,0.0,2.239,0.0,0.006,0.0,0.01,0.012,0.073,0.0,0.007
11:00,0.362,0.0,0.041,0.071,0.122,0.02,0.043,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.01,0.012,0.075,0.0,0.013
12:00,0.397,0.0,0.041,0.064,0.114,0.014,0.098,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.013,0.011,0.074,0.0,0.008
13:00,1.925,1.134,0.365,0.116,0.068,0.014,0.037,0.0,0.003,0.0,0.0,0.032,0.047,0.0,0.0,0.004,0.0,0.007,0.012,0.027,0.0,0.007
14:00,0.429,0.0,0.04,0.115,0.106,0.026,0.028,0.0,0.002,0.0,0.0,0.01,0.009,0.0,0.0,0.004,0.0,0.015,0.011,0.064,0.0,0.008
15:00,0.478,0.056,0.056,0.109,0.118,0.037,0.02,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.011,0.012,0.079,0.0,0.007
16:00,1.311,0.696,0.245,0.115,0.084,0.088,0.02,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.003,0.011,0.042,0.0,0.057
17:00,0.422,0.0,0.04,0.095,0.076,0.105,0.019,0.0,0.001,0.0,0.0,0.0,0.023,0.0,0.0,0.004,0.0,0.013,0.012,0.035,0.0,0.072
18:00,0.474,0.0,0.041,0.098,0.085,0.088,0.02,0.0,0.0,0.0,0.052,0.013,0.0,0.0,0.0,0.003,0.0,0.019,0.011,0.045,0.0,0.058
19:00,0.386,0.0,0.041,0.106,0.115,0.037,0.02,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.009,0.012,0.074,0.0,0.007
20:00,1.725,0.97,0.328,0.116,0.093,0.125,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.009,0.011,0.045,0.0,0.077
21:00,1.588,0.924,0.315,0.099,0.115,0.035,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.008,0.012,0.068,0.0,0.02
22:00,0.327,0.0,0.04,0.069,0.11,0.014,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.008,0.011,0.07,0.0,0.007
23:00,0.204,0.0,0.042,0.048,0.03,0.014,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.009,0.012,0.0,0.0,0.008
TOTAL_kWh,21.475,6.764,2.954,1.864,1.887,0.921,0.581,0.035,0.276,0.0,0.248,0.122,0.079,3.962,0.103,0.096,0.0,0.252,0.274,0.944,0.0,0.554
