# HA energy export  date=2026-08-30  tz=America/New_York  rate=$0.29/kWh  hours=24
# groups: SEM_WHOLE | SEM_BRANCHES(partition) | KASA_STANDALONE(in Other) | KASA_SUBMETERED(subset of a SEM ckt; do NOT sum) | UTILITY(SDR; independent meters, NOT part of the SEM partition)
# utility units: sensor.gas_meter_volume=ft3  sensor.water_meter_volume=gal  sensor.electric_meter_energy=kWh   TOTAL row is per-column units, not all kWh
# gas therms=0.4326 at btu=1030.0 pf=1.0  sem_vs_util=0.47%
hour,sensor.sem_whole_home_energy,sensor.sem_ac_energy,sensor.sem_furnace_energy,sensor.sem_fridge_energy,sensor.sem_bedroom_office_energy,sensor.sem_family_room_energy,sensor.sem_master_suite_energy,sensor.sem_counter_1_energy,sensor.sem_counter_2_energy,sensor.sem_dishwasher_disposal_energy,sensor.sem_microwave_energy,sensor.sem_dining_kitchen_lights_energy,sensor.sem_garage_energy,sensor.sem_dryer_energy,sensor.sem_washer_energy,sensor.sem_laundry_bedroom_energy,sensor.dehumidifier_energy,sensor.hwh_today_s_consumption,sensor.basement_router_today_s_consumption,sensor.computer_outlet_today_s_consumption,sensor.tv_room_today_s_consumption,sensor.living_room_tv_sonos_homatics_today_s_consumption,sensor.gas_meter_volume,sensor.water_meter_volume,sensor.electric_meter_energy
00:00,0.241,0.0,0.04,0.066,0.038,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.011,0.0,0.0,0.008,0.0,0.0,0.24
01:00,0.305,0.0,0.041,0.072,0.038,0.017,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.009,0.011,0.0,0.0,0.012,0.0,1.3,0.29
02:00,0.289,0.0,0.041,0.056,0.039,0.013,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.008,0.011,0.0,0.0,0.007,0.0,0.0,0.29
03:00,0.23,0.0,0.041,0.053,0.041,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.011,0.0,0.0,0.008,0.0,0.1,0.22
04:00,0.245,0.0,0.04,0.072,0.039,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.011,0.0,0.0,0.007,0.0,0.1,0.24
05:00,0.355,0.0,0.042,0.059,0.039,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115,0.01,0.011,0.0,0.0,0.008,0.0,1.2,0.35
06:00,0.623,0.0,0.041,0.048,0.039,0.045,0.024,0.0,0.198,0.0,0.143,0.009,0.0,0.0,0.0,0.0,0.0,0.021,0.011,0.0,0.0,0.039,4.0,7.8,0.62
07:00,0.427,0.0,0.04,0.072,0.076,0.083,0.02,0.0,0.048,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.011,0.037,0.0,0.076,2.0,0.2,0.43
08:00,0.342,0.0,0.041,0.053,0.118,0.013,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.012,0.08,0.0,0.007,0.0,6.5,0.33
09:00,0.408,0.0,0.041,0.057,0.112,0.012,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108,0.008,0.011,0.072,0.0,0.007,0.0,1.6,0.41
